No of BETA is:  1
 CN                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.026   -0.026   -0.021   -0.011   -0.002   -0.020   -0.044   -0.064   -0.077   -0.068   -0.072
 CYP                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.001    0.001    0.001    0.002    0.001    0.001    0.000    0.000    0.000    0.000    0.000
    0.007    0.007    0.008    0.010    0.004    0.003    0.001    0.001    0.001    0.001    0.001
    0.020    0.021    0.022    0.025    0.009    0.006    0.003    0.003    0.003    0.003    0.003
    0.031    0.031    0.033    0.040    0.017    0.014    0.009    0.009    0.010    0.008    0.010
    0.022    0.020    0.022    0.035    0.018    0.018    0.013    0.015    0.015    0.014    0.009
    0.007    0.004    0.007    0.021    0.014    0.017    0.013    0.017    0.019    0.018    0.018
 CLNP                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
   -0.005   -0.005   -0.005   -0.008   -0.003   -0.002   -0.001   -0.001    0.000    0.000    0.000
   -0.027   -0.027   -0.029   -0.040   -0.016   -0.011   -0.004   -0.003   -0.003   -0.003   -0.003
   -0.077   -0.078   -0.082   -0.095   -0.036   -0.023   -0.011   -0.011   -0.010   -0.011   -0.010
   -0.135   -0.137   -0.141   -0.164   -0.068   -0.054   -0.034   -0.035   -0.037   -0.037   -0.037
   -0.129   -0.129   -0.138   -0.171   -0.077   -0.068   -0.045   -0.050   -0.052   -0.053   -0.027
   -0.087   -0.083   -0.097   -0.138   -0.069   -0.071   -0.050   -0.057   -0.061   -0.061   -0.052
 CLLP                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.055   -0.055   -0.056   -0.057   -0.052   -0.044   -0.030   -0.021   -0.016   -0.013   -0.010
   -0.057   -0.057   -0.057   -0.059   -0.053   -0.044   -0.030   -0.022   -0.017   -0.014   -0.011
   -0.064   -0.064   -0.064   -0.066   -0.056   -0.046   -0.032   -0.024   -0.020   -0.017   -0.014
   -0.077   -0.077   -0.078   -0.079   -0.061   -0.050   -0.036   -0.031   -0.027   -0.024   -0.022
   -0.068   -0.069   -0.068   -0.066   -0.054   -0.047   -0.037   -0.032   -0.029   -0.026   -0.024
   -0.068   -0.068   -0.066   -0.060   -0.051   -0.047   -0.038   -0.034   -0.032   -0.030   -0.022
   -0.072   -0.074   -0.070   -0.060   -0.051   -0.048   -0.040   -0.037   -0.036   -0.034   -0.030
