Mach,alpha_deg,def_roll,Cll
0.7,20,12,-0.469
0.8,0,12,-0.839
0.8,2,12,-0.838
0.8,4,12,-0.834
0.8,6,12,-0.827
0.8,8,12,-0.812
0.8,10,12,-0.787
0.8,12,12,-0.762
0.8,14,12,-0.724
0.8,16,12,-0.681
0.8,18,12,-0.615
0.8,20,12,-0.565
0.9,0,12,-0.99
0.9,2,12,-0.987
0.9,4,12,-0.981
0.9,6,12,-0.969
0.9,8,12,-0.95
0.9,10,12,-0.921
0.9,12,12,-0.89
0.9,14,12,-0.847
0.9,16,12,-0.796
0.9,18,12,-0.736
0.9,20,12,-0.686
1,0,12,-1.41
1,2,12,-1.411
1,4,12,-1.408
1,6,12,-1.4
1,8,12,-1.386
1,10,12,-1.359
1,12,12,-1.321
1,14,12,-1.282
1,16,12,-1.219
1,18,12,-1.13
1,20,12,-1.074
0.1,0,14,-0.557
0.1,2,14,-0.549
0.1,4,14,-0.531
0.1,6,14,-0.514
0.1,8,14,-0.498
0.1,10,14,-0.459
0.1,12,14,-0.407
0.1,14,14,-0.361
0.1,16,14,-0.321
0.1,18,14,-0.274
0.1,20,14,-0.241
0.2,0,14,-0.565
0.2,2,14,-0.558
0.2,4,14,-0.539
0.2,6,14,-0.518
0.2,8,14,-0.497
0.2,10,14,-0.46
0.2,12,14,-0.415
0.2,14,14,-0.374
0.2,16,14,-0.339
0.2,18,14,-0.296
0.2,20,14,-0.268
0.3,0,14,-0.577
0.3,2,14,-0.569
0.3,4,14,-0.55
0.3,6,14,-0.528
0.3,8,14,-0.5
0.3,10,14,-0.465
0.3,12,14,-0.428
0.3,14,14,-0.394
0.3,16,14,-0.365
0.3,18,14,-0.328
0.3,20,14,-0.304
0.4,0,14,-0.597
0.4,2,14,-0.588
0.4,4,14,-0.572
0.4,6,14,-0.55
0.4,8,14,-0.518
0.4,10,14,-0.482
0.4,12,14,-0.449
0.4,14,14,-0.419
0.4,16,14,-0.392
0.4,18,14,-0.359
0.4,20,14,-0.337
0.5,0,14,-0.628
0.5,2,14,-0.619
0.5,4,14,-0.603
0.5,6,14,-0.582
0.5,8,14,-0.549
0.5,10,14,-0.513
0.5,12,14,-0.481
0.5,14,14,-0.452
0.5,16,14,-0.426
0.5,18,14,-0.393
0.5,20,14,-0.371
0.6,0,14,-0.662
0.6,2,14,-0.653
0.6,4,14,-0.637
0.6,6,14,-0.618
0.6,8,14,-0.586
0.6,10,14,-0.554
0.6,12,14,-0.526
0.6,14,14,-0.502
0.6,16,14,-0.479
0.6,18,14,-0.45
0.6,20,14,-0.432
0.7,0,14,-0.869
0.7,2,14,-0.863
0.7,4,14,-0.85
0.7,6,14,-0.83
0.7,8,14,-0.798
0.7,10,14,-0.773
0.7,12,14,-0.745
0.7,14,14,-0.705
0.7,16,14,-0.66
0.7,18,14,-0.598
0.7,20,14,-0.558
0.8,0,14,-0.98
0.8,2,14,-0.975
0.8,4,14,-0.963
0.8,6,14,-0.945
0.8,8,14,-0.917
0.8,10,14,-0.889
0.8,12,14,-0.86
0.8,14,14,-0.818
0.8,16,14,-0.778
0.8,18,14,-0.71
0.8,20,14,-0.665
0.9,0,14,-1.142
0.9,2,14,-1.137
0.9,4,14,-1.123
0.9,6,14,-1.105
0.9,8,14,-1.079
0.9,10,14,-1.047
0.9,12,14,-1.012
0.9,14,14,-0.961
0.9,16,14,-0.919
0.9,18,14,-0.848
0.9,20,14,-0.798
1,0,14,-1.629
1,2,14,-1.624
1,4,14,-1.616
1,6,14,-1.603
1,8,14,-1.581
1,10,14,-1.548
1,12,14,-1.512
1,14,14,-1.455
1,16,14,-1.388
1,18,14,-1.306
1,20,14,-1.24
0.1,0,16,-0.62
0.1,2,16,-0.61
0.1,4,16,-0.591
0.1,6,16,-0.576
0.1,8,16,-0.541
0.1,10,16,-0.488
0.1,12,16,-0.441
0.1,14,16,-0.402
0.1,16,16,-0.367
0.1,18,16,-0.325
0.1,20,16,-0.295
0.2,0,16,-0.628
0.2,2,16,-0.618
0.2,4,16,-0.598
0.2,6,16,-0.577
0.2,8,16,-0.542
0.2,10,16,-0.496
0.2,12,16,-0.456
0.2,14,16,-0.421
0.2,16,16,-0.39
0.2,18,16,-0.352
0.2,20,16,-0.325
0.3,0,16,-0.637
0.3,2,16,-0.63
0.3,4,16,-0.61
0.3,6,16,-0.583
0.3,8,16,-0.549
0.3,10,16,-0.51
0.3,12,16,-0.477
0.3,14,16,-0.447
0.3,16,16,-0.421
0.3,18,16,-0.388
0.3,20,16,-0.365
0.4,0,16,-0.657
0.4,2,16,-0.652
0.4,4,16,-0.634
0.4,6,16,-0.604
0.4,8,16,-0.568
0.4,10,16,-0.534
0.4,12,16,-0.504
0.4,14,16,-0.478
0.4,16,16,-0.454
0.4,18,16,-0.423
0.4,20,16,-0.401
0.5,0,16,-0.691
0.5,2,16,-0.687
0.5,4,16,-0.671
0.5,6,16,-0.639
0.5,8,16,-0.603
0.5,10,16,-0.57
0.5,12,16,-0.541
0.5,14,16,-0.515
0.5,16,16,-0.491
0.5,18,16,-0.461
0.5,20,16,-0.439
0.6,0,16,-0.724
0.6,2,16,-0.723
0.6,4,16,-0.711
0.6,6,16,-0.682
0.6,8,16,-0.649
0.6,10,16,-0.621
0.6,12,16,-0.596
0.6,14,16,-0.574
0.6,16,16,-0.552
0.6,18,16,-0.525
0.6,20,16,-0.505
0.7,0,16,-0.983
0.7,2,16,-0.975
0.7,4,16,-0.952
0.7,6,16,-0.918
0.7,8,16,-0.887
0.7,10,16,-0.862
0.7,12,16,-0.821
0.7,14,16,-0.778
0.7,16,16,-0.734
0.7,18,16,-0.683
0.7,20,16,-0.647
0.8,0,16,-1.108
0.8,2,16,-1.102
0.8,4,16,-1.081
0.8,6,16,-1.05
0.8,8,16,-1.018
0.8,10,16,-0.991
0.8,12,16,-0.951
0.8,14,16,-0.908
0.8,16,16,-0.864
0.8,18,16,-0.804
0.8,20,16,-0.764
0.9,0,16,-1.28
0.9,2,16,-1.273
0.9,4,16,-1.256
0.9,6,16,-1.229
0.9,8,16,-1.198
0.9,10,16,-1.169
0.9,12,16,-1.126
0.9,14,16,-1.078
0.9,16,16,-1.034
0.9,18,16,-0.957
0.9,20,16,-0.912
1,0,16,-1.83
1,2,16,-1.825
1,4,16,-1.81
1,6,16,-1.789
1,8,16,-1.759
1,10,16,-1.727
1,12,16,-1.685
1,14,16,-1.617
1,16,16,-1.559
1,18,16,-1.465
1,20,16,-1.394
0.1,0,18,-0.668
0.1,2,18,-0.662
0.1,4,18,-0.652
0.1,6,18,-0.621
0.1,8,18,-0.568
0.1,10,18,-0.52
0.1,12,18,-0.481
0.1,14,18,-0.446
0.1,16,18,-0.414
0.1,18,18,-0.376
0.1,20,18,-0.348
0.2,0,18,-0.675
0.2,2,18,-0.669
0.2,4,18,-0.654
0.2,6,18,-0.623
0.2,8,18,-0.577
0.2,10,18,-0.536
0.2,12,18,-0.5
0.2,14,18,-0.468
0.2,16,18,-0.44
0.2,18,18,-0.406
0.2,20,18,-0.381
0.3,0,18,-0.686
0.3,2,18,-0.68
0.3,4,18,-0.662
0.3,6,18,-0.631
0.3,8,18,-0.593
0.3,10,18,-0.558
0.3,12,18,-0.528
0.3,14,18,-0.501
0.3,16,18,-0.477
0.3,18,18,-0.447
0.3,20,18,-0.424
0.4,0,18,-0.709
0.4,2,18,-0.705
0.4,4,18,-0.684
0.4,6,18,-0.653
0.4,8,18,-0.619
0.4,10,18,-0.588
0.4,12,18,-0.56
0.4,14,18,-0.536
0.4,16,18,-0.514
0.4,18,18,-0.486
0.4,20,18,-0.464
0.5,0,18,-0.747
0.5,2,18,-0.743
0.5,4,18,-0.723
0.5,6,18,-0.691
0.5,8,18,-0.659
0.5,10,18,-0.629
0.5,12,18,-0.601
0.5,14,18,-0.578
0.5,16,18,-0.556
0.5,18,18,-0.527
0.5,20,18,-0.505
0.6,0,18,-0.783
0.6,2,18,-0.782
0.6,4,18,-0.767
0.6,6,18,-0.74
0.6,8,18,-0.714
0.6,10,18,-0.688
0.6,12,18,-0.665
0.6,14,18,-0.644
0.6,16,18,-0.624
0.6,18,18,-0.598
0.6,20,18,-0.578
0.7,0,18,-1.082
0.7,2,18,-1.072
0.7,4,18,-1.04
0.7,6,18,-1.006
0.7,8,18,-0.981
0.7,10,18,-0.939
0.7,12,18,-0.889
0.7,14,18,-0.847
0.7,16,18,-0.809
0.7,18,18,-0.764
0.7,20,18,-0.732
0.8,0,18,-1.221
0.8,2,18,-1.212
0.8,4,18,-1.184
0.8,6,18,-1.151
0.8,8,18,-1.123
0.8,10,18,-1.085
0.8,12,18,-1.035
0.8,14,18,-0.989
0.8,16,18,-0.948
0.8,18,18,-0.895
0.8,20,18,-0.859
0.9,0,18,-1.4
0.9,2,18,-1.393
0.9,4,18,-1.372
0.9,6,18,-1.343
0.9,8,18,-1.317
0.9,10,18,-1.283
0.9,12,18,-1.236
0.9,14,18,-1.188
0.9,16,18,-1.138
0.9,18,18,-1.067
0.9,20,18,-1.023
1,0,18,-2.009
1,2,18,-2.003
1,4,18,-1.985
1,6,18,-1.957
1,8,18,-1.928
1,10,18,-1.897
1,12,18,-1.842
1,14,18,-1.782
1,16,18,-1.723
1,18,18,-1.614
1,20,18,-1.548
0.1,0,20,-0.706
0.1,2,20,-0.71
0.1,4,20,-0.694
0.1,6,20,-0.646
0.1,8,20,-0.598
0.1,10,20,-0.559
0.1,12,20,-0.522
0.1,14,20,-0.489
0.1,16,20,-0.46
0.1,18,20,-0.425
0.1,20,20,-0.399
0.2,0,20,-0.712
0.2,2,20,-0.712
