Time [second],Thrust [N],mdot [kg/s]
2.42665696,985.35591,0.435
2.42749029,975.40282,0.430606061
2.42832362,985.35591,0.435
2.42915695,985.35591,0.435
2.42999028,985.35591,0.435
2.43082361,985.35591,0.435
2.43165694,985.35591,0.435
2.43249027,985.35591,0.435
2.4333236,985.35591,0.435
2.43415693,985.35591,0.435
2.43499026,985.35591,0.435
2.43582359,985.35591,0.435
2.43665692,975.40282,0.430606061
2.43749025,985.35591,0.435
2.43832358,985.35591,0.435
2.43915691,985.35591,0.435
2.43999024,985.35591,0.435
2.44082357,985.35591,0.435
2.4416569,985.35591,0.435
2.44249023,985.35591,0.435
2.44332356,985.35591,0.435
2.44415689,975.40282,0.430606061
2.44499022,985.35591,0.435
2.44582355,985.35591,0.435
2.44665688,985.35591,0.435
2.44749021,985.35591,0.435
2.44832354,975.40282,0.430606061
2.44915687,985.35591,0.435
2.4499902,985.35591,0.435
2.45082353,975.40282,0.430606061
2.45165686,985.35591,0.435
2.45249019,985.35591,0.435
2.45332352,985.35591,0.435
2.45415685,985.35591,0.435
2.45499018,975.40282,0.430606061
2.45582351,985.35591,0.435
2.45665684,985.35591,0.435
2.45749017,985.35591,0.435
2.4583235,985.35591,0.435
2.45915683,985.35591,0.435
2.45999016,985.35591,0.435
2.46082349,985.35591,0.435
2.46165682,985.35591,0.435
2.46249015,985.35591,0.435
2.46332348,975.40282,0.430606061
2.46415681,985.35591,0.435
2.46499014,985.35591,0.435
2.46582347,985.35591,0.435
2.4666568,985.35591,0.435
2.46749013,975.40282,0.430606061
2.46832346,985.35591,0.435
2.46915679,985.35591,0.435
2.46999012,975.40282,0.430606061
2.47082345,985.35591,0.435
2.47165678,985.35591,0.435
2.47249011,985.35591,0.435
2.47332344,985.35591,0.435
2.47415677,985.35591,0.435
2.4749901,985.35591,0.435
2.47582343,985.35591,0.435
2.47665676,985.35591,0.435
2.47749009,985.35591,0.435
2.47832342,985.35591,0.435
2.47915675,985.35591,0.435
2.47999008,985.35591,0.435
2.48082341,985.35591,0.435
2.48165674,985.35591,0.435
2.48249007,985.35591,0.435
2.4833234,985.35591,0.435
2.48415673,985.35591,0.435
2.48499006,985.35591,0.435
2.48582339,985.35591,0.435
2.48665672,985.35591,0.435
2.48749005,975.40282,0.430606061
2.48832338,985.35591,0.435
2.48915671,985.35591,0.435
2.48999004,985.35591,0.435
2.49082337,985.35591,0.435
2.4916567,985.35591,0.435
2.49249003,985.35591,0.435
2.49332336,985.35591,0.435
2.49415669,985.35591,0.435
2.49499002,985.35591,0.435
2.49582335,975.40282,0.430606061
2.49665668,985.35591,0.435
2.49749001,975.40282,0.430606061
2.49832334,985.35591,0.435
2.49915667,985.35591,0.435
2.49999,975.40282,0.430606061
2.50082333,985.35591,0.435
2.50165666,985.35591,0.435
2.50248999,975.40282,0.430606061
2.50332332,985.35591,0.435
2.50415665,975.40282,0.430606061
2.50498998,975.40282,0.430606061
2.50582331,985.35591,0.435
2.50665664,975.40282,0.430606061
2.50748997,985.35591,0.435
2.5083233,985.35591,0.435
2.50915663,975.40282,0.430606061
2.50998996,985.35591,0.435
2.51082329,975.40282,0.430606061
2.51165662,975.40282,0.430606061
2.51248995,985.35591,0.435
2.51332328,985.35591,0.435
2.51415661,985.35591,0.435
2.51498994,985.35591,0.435
2.51582327,985.35591,0.435
2.5166566,975.40282,0.430606061
2.51748993,975.40282,0.430606061
2.51832326,975.40282,0.430606061
2.51915659,975.40282,0.430606061
2.51998992,985.35591,0.435
2.52082325,975.40282,0.430606061
2.52165658,985.35591,0.435
2.52248991,975.40282,0.430606061
2.52332324,985.35591,0.435
2.52415657,975.40282,0.430606061
2.5249899,975.40282,0.430606061
2.52582323,985.35591,0.435
2.52665656,975.40282,0.430606061
2.52748989,975.40282,0.430606061
2.52832322,985.35591,0.435
2.52915655,975.40282,0.430606061
2.52998988,985.35591,0.435
2.53082321,975.40282,0.430606061
2.53165654,975.40282,0.430606061
2.53248987,985.35591,0.435
2.5333232,975.40282,0.430606061
2.53415653,975.40282,0.430606061
2.53498986,975.40282,0.430606061
2.53582319,975.40282,0.430606061
2.53665652,985.35591,0.435
2.53748985,975.40282,0.430606061
2.53832318,975.40282,0.430606061
2.53915651,985.35591,0.435
2.53998984,975.40282,0.430606061
2.54082317,975.40282,0.430606061
2.5416565,975.40282,0.430606061
2.54248983,975.40282,0.430606061
2.54332316,975.40282,0.430606061
2.54415649,975.40282,0.430606061
2.54498982,975.40282,0.430606061
2.54582315,985.35591,0.435
2.54665648,975.40282,0.430606061
2.54748981,975.40282,0.430606061
2.54832314,975.40282,0.430606061
2.54915647,975.40282,0.430606061
2.5499898,975.40282,0.430606061
2.55082313,975.40282,0.430606061
2.55165646,975.40282,0.430606061
2.55248979,975.40282,0.430606061
2.55332312,975.40282,0.430606061
2.55415645,975.40282,0.430606061
2.55498978,975.40282,0.430606061
2.55582311,975.40282,0.430606061
2.55665644,975.40282,0.430606061
2.55748977,975.40282,0.430606061
2.5583231,975.40282,0.430606061
2.55915643,975.40282,0.430606061
2.55998976,975.40282,0.430606061
2.56082309,975.40282,0.430606061
2.56165642,975.40282,0.430606061
2.56248975,975.40282,0.430606061
2.56332308,975.40282,0.430606061
2.56415641,975.40282,0.430606061
2.56498974,975.40282,0.430606061
2.56582307,975.40282,0.430606061
2.5666564,975.40282,0.430606061
2.56748973,975.40282,0.430606061
2.56832306,975.40282,0.430606061
2.56915639,975.40282,0.430606061
2.56998972,975.40282,0.430606061
2.57082305,975.40282,0.430606061
2.57165638,975.40282,0.430606061
2.57248971,975.40282,0.430606061
2.57332304,975.40282,0.430606061
2.57415637,975.40282,0.430606061
2.5749897,975.40282,0.430606061
2.57582303,975.40282,0.430606061
2.57665636,965.44973,0.426212121
2.57748969,975.40282,0.430606061
2.57832302,975.40282,0.430606061
2.57915635,965.44973,0.426212121
2.57998968,975.40282,0.430606061
2.58082301,975.40282,0.430606061
2.58165634,965.44973,0.426212121
2.58248967,975.40282,0.430606061
2.583323,965.44973,0.426212121
2.58415633,975.40282,0.430606061
2.58498966,975.40282,0.430606061
2.58582299,965.44973,0.426212121
2.58665632,975.40282,0.430606061
2.58748965,965.44973,0.426212121
2.58832298,965.44973,0.426212121
2.58915631,975.40282,0.430606061
2.58998964,975.40282,0.430606061
2.59082297,975.40282,0.430606061
2.5916563,975.40282,0.430606061
2.59248963,965.44973,0.426212121
2.59332296,965.44973,0.426212121
2.59415629,965.44973,0.426212121
2.59498962,965.44973,0.426212121
2.59582295,965.44973,0.426212121
2.59665628,965.44973,0.426212121
2.59748961,965.44973,0.426212121
2.59832294,965.44973,0.426212121
2.59915627,965.44973,0.426212121
2.5999896,965.44973,0.426212121
2.60082293,965.44973,0.426212121
2.60165626,965.44973,0.426212121
2.60248959,965.44973,0.426212121
2.60332292,975.40282,0.430606061
2.60415625,965.44973,0.426212121
2.60498958,975.40282,0.430606061
2.60582291,975.40282,0.430606061
2.60665624,965.44973,0.426212121
2.60748957,965.44973,0.426212121
2.6083229,965.44973,0.426212121
2.60915623,965.44973,0.426212121
2.60998956,975.40282,0.430606061
2.61082289,965.44973,0.426212121
2.61165622,965.44973,0.426212121
2.61248955,965.44973,0.426212121
2.61332288,965.44973,0.426212121
2.61415621,965.44973,0.426212121
2.61498954,965.44973,0.426212121
2.61582287,965.44973,0.426212121
2.6166562,965.44973,0.426212121
2.61748953,965.44973,0.426212121
2.61832286,965.44973,0.426212121
2.61915619,965.44973,0.426212121
2.61998952,965.44973,0.426212121
2.62082285,965.44973,0.426212121
2.62165618,965.44973,0.426212121
2.62248951,965.44973,0.426212121
2.62332284,965.44973,0.426212121
2.62415617,965.44973,0.426212121
2.6249895,965.44973,0.426212121
2.62582283,965.44973,0.426212121
2.62665616,965.44973,0.426212121
2.62748949,965.44973,0.426212121
2.62832282,965.44973,0.426212121
2.62915615,965.44973,0.426212121
2.62998948,965.44973,0.426212121
2.63082281,965.44973,0.426212121
2.63165614,965.44973,0.426212121
2.63248947,965.44973,0.426212121
2.6333228,965.44973,0.426212121
2.63415613,965.44973,0.426212121
2.63498946,965.44973,0.426212121
2.63582279,965.44973,0.426212121
2.63665612,965.44973,0.426212121
2.63748945,965.44973,0.426212121
2.63832278,965.44973,0.426212121
2.63915611,955.49664,0.421818182
2.63998944,965.44973,0.426212121
2.64082277,965.44973,0.426212121
2.6416561,955.49664,0.421818182
2.64248943,965.44973,0.426212121
2.64332276,955.49664,0.421818182
2.64415609,965.44973,0.426212121
2.64498942,965.44973,0.426212121
2.64582275,955.49664,0.421818182
2.64665608,965.44973,0.426212121
2.64748941,965.44973,0.426212121
2.64832274,965.44973,0.426212121
2.64915607,965.44973,0.426212121
2.6499894,955.49664,0.421818182
2.65082273,965.44973,0.426212121
2.65165606,965.44973,0.426212121
2.65248939,955.49664,0.421818182
2.65332272,965.44973,0.426212121
2.65415605,955.49664,0.421818182
2.65498938,965.44973,0.426212121
2.65582271,965.44973,0.426212121
2.65665604,955.49664,0.421818182
2.65748937,965.44973,0.426212121
2.6583227,955.49664,0.421818182
2.65915603,955.49664,0.421818182
2.65998936,965.44973,0.426212121
2.66082269,955.49664,0.421818182
2.66165602,965.44973,0.426212121
2.66248935,965.44973,0.426212121
2.66332268,955.49664,0.421818182
2.66415601,965.44973,0.426212121
2.66498934,955.49664,0.421818182
2.66582267,965.44973,0.426212121
2.666656,965.44973,0.426212121
2.66748933,955.49664,0.421818182
2.66832266,965.44973,0.426212121
2.66915599,955.49664,0.421818182
2.66998932,965.44973,0.426212121
2.67082265,965.44973,0.426212121
2.67165598,955.49664,0.421818182
2.67248931,965.44973,0.426212121
2.67332264,955.49664,0.421818182
2.67415597,955.49664,0.421818182
2.6749893,965.44973,0.426212121
2.67582263,955.49664,0.421818182
2.67665596,965.44973,0.426212121
2.67748929,965.44973,0.426212121
2.67832262,955.49664,0.421818182
2.67915595,965.44973,0.426212121
2.67998928,965.44973,0.426212121
2.68082261,965.44973,0.426212121
2.68165594,965.44973,0.426212121
2.68248927,965.44973,0.426212121
2.6833226,965.44973,0.426212121
2.68415593,965.44973,0.426212121
2.68498926,955.49664,0.421818182
2.68582259,965.44973,0.426212121
2.68665592,965.44973,0.426212121
2.68748925,955.49664,0.421818182
2.68832258,965.44973,0.426212121
2.68915591,965.44973,0.426212121
2.68998924,955.49664,0.421818182
2.69082257,965.44973,0.426212121
2.6916559,965.44973,0.426212121
2.69248923,965.44973,0.426212121
2.69332256,965.44973,0.426212121
2.69415589,955.49664,0.421818182
2.69498922,965.44973,0.426212121
2.69582255,965.44973,0.426212121
2.69665588,965.44973,0.426212121
2.69748921,965.44973,0.426212121
2.69832254,955.49664,0.421818182
2.69915587,955.49664,0.421818182
2.6999892,965.44973,0.426212121
2.70082253,955.49664,0.421818182
2.70165586,965.44973,0.426212121
2.70248919,965.44973,0.426212121
2.70332252,955.49664,0.421818182
2.70415585,965.44973,0.426212121
2.70498918,965.44973,0.426212121
2.70582251,965.44973,0.426212121
2.70665584,965.44973,0.426212121
2.70748917,955.49664,0.421818182
2.7083225,965.44973,0.426212121
2.70915583,965.44973,0.426212121
2.70998916,955.49664,0.421818182
2.71082249,965.44973,0.426212121
2.71165582,955.49664,0.421818182
2.71248915,965.44973,0.426212121
2.71332248,965.44973,0.426212121
2.71415581,955.49664,0.421818182
2.71498914,965.44973,0.426212121
2.71582247,965.44973,0.426212121
2.7166558,955.49664,0.421818182
2.71748913,965.44973,0.426212121
2.71832246,955.49664,0.421818182
2.71915579,965.44973,0.426212121
2.71998912,955.49664,0.421818182
2.72082245,955.49664,0.421818182
2.72165578,965.44973,0.426212121
2.72248911,955.49664,0.421818182
2.72332244,965.44973,0.426212121
2.72415577,955.49664,0.421818182
2.7249891,955.49664,0.421818182
2.72582243,965.44973,0.426212121
2.72665576,955.49664,0.421818182
2.72748909,965.44973,0.426212121
2.72832242,955.49664,0.421818182
2.72915575,955.49664,0.421818182
2.72998908,965.44973,0.426212121
2.73082241,955.49664,0.421818182
2.73165574,955.49664,0.421818182
2.73248907,955.49664,0.421818182
2.7333224,955.49664,0.421818182
2.73415573,955.49664,0.421818182
2.73498906,955.49664,0.421818182
2.73582239,955.49664,0.421818182
2.73665572,955.49664,0.421818182
2.73748905,955.49664,0.421818182
2.73832238,955.49664,0.421818182
2.73915571,965.44973,0.426212121
2.73998904,955.49664,0.421818182
2.74082237,955.49664,0.421818182
2.7416557,955.49664,0.421818182
2.74248903,955.49664,0.421818182
2.74332236,955.49664,0.421818182
2.74415569,955.49664,0.421818182
2.74498902,955.49664,0.421818182
2.74582235,955.49664,0.421818182
2.74665568,955.49664,0.421818182
2.74748901,955.49664,0.421818182
2.74832234,965.44973,0.426212121
2.74915567,955.49664,0.421818182
2.749989,955.49664,0.421818182
2.75082233,955.49664,0.421818182
2.75165566,955.49664,0.421818182
2.75248899,965.44973,0.426212121
2.75332232,955.49664,0.421818182
2.75415565,965.44973,0.426212121
2.75498898,965.44973,0.426212121
2.75582231,955.49664,0.421818182
2.75665564,965.44973,0.426212121
2.75748897,955.49664,0.421818182
2.7583223,955.49664,0.421818182
2.75915563,955.49664,0.421818182
2.75998896,955.49664,0.421818182
2.76082229,955.49664,0.421818182
2.76165562,955.49664,0.421818182
2.76248895,965.44973,0.426212121
2.76332228,955.49664,0.421818182
2.76415561,955.49664,0.421818182
2.76498894,955.49664,0.421818182
2.76582227,955.49664,0.421818182
2.7666556,965.44973,0.426212121
2.76748893,955.49664,0.421818182
2.76832226,965.44973,0.426212121
2.76915559,955.49664,0.421818182
2.76998892,955.49664,0.421818182
2.77082225,965.44973,0.426212121
2.77165558,955.49664,0.421818182
2.77248891,955.49664,0.421818182
2.77332224,955.49664,0.421818182
2.77415557,955.49664,0.421818182
2.7749889,955.49664,0.421818182
2.77582223,955.49664,0.421818182
2.77665556,955.49664,0.421818182
2.77748889,955.49664,0.421818182
2.77832222,955.49664,0.421818182
2.77915555,955.49664,0.421818182
2.77998888,955.49664,0.421818182
2.78082221,955.49664,0.421818182
2.78165554,955.49664,0.421818182
2.78248887,955.49664,0.421818182
2.7833222,955.49664,0.421818182
2.78415553,955.49664,0.421818182
2.78498886,955.49664,0.421818182
2.78582219,955.49664,0.421818182
2.78665552,955.49664,0.421818182
2.78748885,955.49664,0.421818182
2.78832218,955.49664,0.421818182
2.78915551,955.49664,0.421818182
2.78998884,955.49664,0.421818182
2.79082217,955.49664,0.421818182
2.7916555,955.49664,0.421818182
2.79248883,955.49664,0.421818182
2.79332216,955.49664,0.421818182
2.79415549,955.49664,0.421818182
2.79498882,955.49664,0.421818182
2.79582215,955.49664,0.421818182
2.79665548,945.54355,0.417424242
2.79748881,955.49664,0.421818182
2.79832214,955.49664,0.421818182
2.79915547,955.49664,0.421818182
2.7999888,955.49664,0.421818182
2.80082213,955.49664,0.421818182
2.80165546,955.49664,0.421818182
2.80248879,955.49664,0.421818182
2.80332212,955.49664,0.421818182
2.80415545,955.49664,0.421818182
2.80498878,945.54355,0.417424242
2.80582211,955.49664,0.421818182
2.80665544,955.49664,0.421818182
2.80748877,945.54355,0.417424242
2.8083221,955.49664,0.421818182
2.80915543,955.49664,0.421818182
2.80998876,945.54355,0.417424242
2.81082209,955.49664,0.421818182
2.81165542,945.54355,0.417424242
2.81248875,955.49664,0.421818182
2.81332208,955.49664,0.421818182
2.81415541,945.54355,0.417424242
2.81498874,955.49664,0.421818182
2.81582207,945.54355,0.417424242
2.8166554,955.49664,0.421818182
2.81748873,955.49664,0.421818182
2.81832206,945.54355,0.417424242
2.81915539,955.49664,0.421818182
2.81998872,955.49664,0.421818182
2.82082205,955.49664,0.421818182
2.82165538,955.49664,0.421818182
2.82248871,945.54355,0.417424242
2.82332204,955.49664,0.421818182
2.82415537,955.49664,0.421818182
2.8249887,945.54355,0.417424242
2.82582203,955.49664,0.421818182
2.82665536,945.54355,0.417424242
2.82748869,955.49664,0.421818182
2.82832202,955.49664,0.421818182
2.82915535,945.54355,0.417424242
2.82998868,955.49664,0.421818182
2.83082201,955.49664,0.421818182
2.83165534,945.54355,0.417424242
2.83248867,955.49664,0.421818182
2.833322,945.54355,0.417424242
2.83415533,955.49664,0.421818182
2.83498866,955.49664,0.421818182
2.83582199,945.54355,0.417424242
2.83665532,955.49664,0.421818182
2.83748865,955.49664,0.421818182
2.83832198,955.49664,0.421818182
2.83915531,955.49664,0.421818182
2.83998864,945.54355,0.417424242
2.84082197,955.49664,0.421818182
2.8416553,955.49664,0.421818182
2.84248863,945.54355,0.417424242
2.84332196,945.54355,0.417424242
2.84415529,955.49664,0.421818182
2.84498862,955.49664,0.421818182
2.84582195,945.54355,0.417424242
2.84665528,955.49664,0.421818182
2.84748861,945.54355,0.417424242
2.84832194,955.49664,0.421818182
2.84915527,955.49664,0.421818182
2.8499886,945.54355,0.417424242
2.85082193,955.49664,0.421818182
2.85165526,945.54355,0.417424242
2.85248859,955.49664,0.421818182
2.85332192,955.49664,0.421818182
2.85415525,945.54355,0.417424242
2.85498858,955.49664,0.421818182
2.85582191,955.49664,0.421818182
2.85665524,955.49664,0.421818182
2.85748857,955.49664,0.421818182
2.8583219,945.54355,0.417424242
2.85915523,955.49664,0.421818182
2.85998856,955.49664,0.421818182
2.86082189,955.49664,0.421818182
2.86165522,955.49664,0.421818182
2.86248855,955.49664,0.421818182
2.86332188,955.49664,0.421818182
2.86415521,945.54355,0.417424242
2.86498854,955.49664,0.421818182
2.86582187,945.54355,0.417424242
2.8666552,955.49664,0.421818182
2.86748853,955.49664,0.421818182
2.86832186,945.54355,0.417424242
2.86915519,955.49664,0.421818182
2.86998852,945.54355,0.417424242
2.87082185,945.54355,0.417424242
2.87165518,955.49664,0.421818182
2.87248851,945.54355,0.417424242
2.87332184,955.49664,0.421818182
2.87415517,955.49664,0.421818182
2.8749885,955.49664,0.421818182
2.87582183,955.49664,0.421818182
2.87665516,945.54355,0.417424242
2.87748849,955.49664,0.421818182
2.87832182,955.49664,0.421818182
2.87915515,955.49664,0.421818182
2.87998848,955.49664,0.421818182
2.88082181,945.54355,0.417424242
2.88165514,955.49664,0.421818182
2.88248847,955.49664,0.421818182
2.8833218,945.54355,0.417424242
2.88415513,955.49664,0.421818182
2.88498846,955.49664,0.421818182
2.88582179,955.49664,0.421818182
2.88665512,955.49664,0.421818182
2.88748845,955.49664,0.421818182
2.88832178,955.49664,0.421818182
2.88915511,955.49664,0.421818182
2.88998844,955.49664,0.421818182
2.89082177,955.49664,0.421818182
2.8916551,955.49664,0.421818182
2.89248843,955.49664,0.421818182
2.89332176,955.49664,0.421818182
2.89415509,945.54355,0.417424242
2.89498842,955.49664,0.421818182
2.89582175,955.49664,0.421818182
2.89665508,955.49664,0.421818182
2.89748841,955.49664,0.421818182
2.89832174,955.49664,0.421818182
2.89915507,955.49664,0.421818182
2.8999884,955.49664,0.421818182
2.90082173,945.54355,0.417424242
2.90165506,955.49664,0.421818182
2.90248839,955.49664,0.421818182
2.90332172,955.49664,0.421818182
2.90415505,955.49664,0.421818182
2.90498838,945.54355,0.417424242
2.90582171,955.49664,0.421818182
2.90665504,955.49664,0.421818182
2.90748837,955.49664,0.421818182
2.9083217,955.49664,0.421818182
2.90915503,945.54355,0.417424242
2.90998836,955.49664,0.421818182
2.91082169,955.49664,0.421818182
2.91165502,945.54355,0.417424242
2.91248835,955.49664,0.421818182
2.91332168,945.54355,0.417424242
2.91415501,945.54355,0.417424242
2.91498834,945.54355,0.417424242
2.91582167,945.54355,0.417424242
2.916655,945.54355,0.417424242
2.91748833,955.49664,0.421818182
2.91832166,945.54355,0.417424242
2.91915499,945.54355,0.417424242
2.91998832,945.54355,0.417424242
2.92082165,945.54355,0.417424242
2.92165498,945.54355,0.417424242
2.92248831,945.54355,0.417424242
2.92332164,945.54355,0.417424242
2.92415497,955.49664,0.421818182
2.9249883,945.54355,0.417424242
2.92582163,945.54355,0.417424242
2.92665496,945.54355,0.417424242
2.92748829,945.54355,0.417424242
2.92832162,955.49664,0.421818182
2.92915495,945.54355,0.417424242
2.92998828,945.54355,0.417424242
2.93082161,945.54355,0.417424242
2.93165494,945.54355,0.417424242
2.93248827,955.49664,0.421818182
2.9333216,945.54355,0.417424242
2.93415493,945.54355,0.417424242
2.93498826,945.54355,0.417424242
2.93582159,945.54355,0.417424242
2.93665492,955.49664,0.421818182
2.93748825,945.54355,0.417424242
2.93832158,945.54355,0.417424242
2.93915491,955.49664,0.421818182
2.93998824,945.54355,0.417424242
2.94082157,955.49664,0.421818182
2.9416549,945.54355,0.417424242
2.94248823,945.54355,0.417424242
2.94332156,955.49664,0.421818182
2.94415489,945.54355,0.417424242
2.94498822,955.49664,0.421818182
2.94582155,945.54355,0.417424242
2.94665488,945.54355,0.417424242
2.94748821,955.49664,0.421818182
2.94832154,945.54355,0.417424242
2.94915487,955.49664,0.421818182
2.9499882,955.49664,0.421818182
2.95082153,945.54355,0.417424242
2.95165486,955.49664,0.421818182
2.95248819,945.54355,0.417424242
2.95332152,955.49664,0.421818182
2.95415485,955.49664,0.421818182
2.95498818,945.54355,0.417424242
2.95582151,955.49664,0.421818182
2.95665484,945.54355,0.417424242
2.95748817,945.54355,0.417424242
2.9583215,955.49664,0.421818182
2.95915483,945.54355,0.417424242
2.95998816,955.49664,0.421818182
2.96082149,945.54355,0.417424242
2.96165482,945.54355,0.417424242
2.96248815,955.49664,0.421818182
2.96332148,945.54355,0.417424242
2.96415481,945.54355,0.417424242
2.96498814,945.54355,0.417424242
2.96582147,945.54355,0.417424242
2.9666548,955.49664,0.421818182
2.96748813,945.54355,0.417424242
2.96832146,945.54355,0.417424242
2.96915479,955.49664,0.421818182
2.96998812,945.54355,0.417424242
2.97082145,955.49664,0.421818182
2.97165478,945.54355,0.417424242
2.97248811,955.49664,0.421818182
2.97332144,955.49664,0.421818182
2.97415477,945.54355,0.417424242
2.9749881,955.49664,0.421818182
2.97582143,945.54355,0.417424242
2.97665476,955.49664,0.421818182
2.97748809,955.49664,0.421818182
2.97832142,945.54355,0.417424242
2.97915475,955.49664,0.421818182
2.97998808,945.54355,0.417424242
2.98082141,955.49664,0.421818182
2.98165474,955.49664,0.421818182
2.98248807,945.54355,0.417424242
2.9833214,955.49664,0.421818182
2.98415473,945.54355,0.417424242
2.98498806,955.49664,0.421818182
2.98582139,955.49664,0.421818182
2.98665472,945.54355,0.417424242
2.98748805,955.49664,0.421818182
2.98832138,955.49664,0.421818182
2.98915471,955.49664,0.421818182
2.98998804,955.49664,0.421818182
2.99082137,955.49664,0.421818182
2.9916547,955.49664,0.421818182
2.99248803,955.49664,0.421818182
2.99332136,945.54355,0.417424242
2.99415469,955.49664,0.421818182
2.99498802,955.49664,0.421818182
2.99582135,955.49664,0.421818182
2.99665468,955.49664,0.421818182
2.99748801,955.49664,0.421818182
2.99832134,955.49664,0.421818182
2.99915467,955.49664,0.421818182
2.999988,955.49664,0.421818182
3.00082133,955.49664,0.421818182
3.00165466,955.49664,0.421818182
3.00248799,955.49664,0.421818182
3.00332132,955.49664,0.421818182
3.00415465,955.49664,0.421818182
3.00498798,955.49664,0.421818182
3.00582131,955.49664,0.421818182
3.00665464,955.49664,0.421818182
3.00748797,955.49664,0.421818182
3.0083213,955.49664,0.421818182
3.00915463,955.49664,0.421818182
3.00998796,955.49664,0.421818182
3.01082129,955.49664,0.421818182
3.01165462,955.49664,0.421818182
3.01248795,955.49664,0.421818182
3.01332128,955.49664,0.421818182
3.01415461,955.49664,0.421818182
3.01498794,955.49664,0.421818182
3.01582127,955.49664,0.421818182
3.0166546,955.49664,0.421818182
3.01748793,955.49664,0.421818182
3.01832126,955.49664,0.421818182
3.01915459,945.54355,0.417424242
3.01998792,955.49664,0.421818182
3.02082125,955.49664,0.421818182
3.02165458,945.54355,0.417424242
3.02248791,955.49664,0.421818182
3.02332124,945.54355,0.417424242
3.02415457,955.49664,0.421818182
3.0249879,955.49664,0.421818182
3.02582123,945.54355,0.417424242
3.02665456,955.49664,0.421818182
3.02748789,955.49664,0.421818182
3.02832122,945.54355,0.417424242
3.02915455,955.49664,0.421818182
3.02998788,945.54355,0.417424242
3.03082121,955.49664,0.421818182
3.03165454,955.49664,0.421818182
3.03248787,955.49664,0.421818182
3.0333212,955.49664,0.421818182
3.03415453,955.49664,0.421818182
3.03498786,955.49664,0.421818182
3.03582119,955.49664,0.421818182
3.03665452,955.49664,0.421818182
3.03748785,955.49664,0.421818182
3.03832118,955.49664,0.421818182
3.03915451,955.49664,0.421818182
3.03998784,955.49664,0.421818182
3.04082117,955.49664,0.421818182
3.0416545,955.49664,0.421818182
3.04248783,955.49664,0.421818182
3.04332116,955.49664,0.421818182
3.04415449,955.49664,0.421818182
3.04498782,955.49664,0.421818182
3.04582115,955.49664,0.421818182
3.04665448,955.49664,0.421818182
3.04748781,955.49664,0.421818182
3.04832114,945.54355,0.417424242
3.04915447,945.54355,0.417424242
3.0499878,955.49664,0.421818182
3.05082113,955.49664,0.421818182
3.05165446,945.54355,0.417424242
3.05248779,955.49664,0.421818182
3.05332112,955.49664,0.421818182
3.05415445,955.49664,0.421818182
3.05498778,955.49664,0.421818182
3.05582111,945.54355,0.417424242
3.05665444,955.49664,0.421818182
3.05748777,945.54355,0.417424242
3.0583211,945.54355,0.417424242
3.05915443,955.49664,0.421818182
3.05998776,945.54355,0.417424242
3.06082109,945.54355,0.417424242
3.06165442,955.49664,0.421818182
3.06248775,945.54355,0.417424242
3.06332108,955.49664,0.421818182
3.06415441,945.54355,0.417424242
3.06498774,955.49664,0.421818182
3.06582107,955.49664,0.421818182
3.0666544,945.54355,0.417424242
3.06748773,955.49664,0.421818182
3.06832106,955.49664,0.421818182
3.06915439,945.54355,0.417424242
3.06998772,955.49664,0.421818182
3.07082105,945.54355,0.417424242
3.07165438,945.54355,0.417424242
3.07248771,955.49664,0.421818182
3.07332104,945.54355,0.417424242
3.07415437,955.49664,0.421818182
3.0749877,955.49664,0.421818182
3.07582103,945.54355,0.417424242
3.07665436,955.49664,0.421818182
3.07748769,945.54355,0.417424242
3.07832102,945.54355,0.417424242
3.07915435,955.49664,0.421818182
3.07998768,945.54355,0.417424242
3.08082101,955.49664,0.421818182
3.08165434,945.54355,0.417424242
3.08248767,955.49664,0.421818182
3.083321,955.49664,0.421818182
3.08415433,945.54355,0.417424242
3.08498766,955.49664,0.421818182
3.08582099,945.54355,0.417424242
3.08665432,955.49664,0.421818182
3.08748765,955.49664,0.421818182
3.08832098,945.54355,0.417424242
3.08915431,955.49664,0.421818182
3.08998764,955.49664,0.421818182
3.09082097,955.49664,0.421818182
3.0916543,955.49664,0.421818182
3.09248763,945.54355,0.417424242
3.09332096,955.49664,0.421818182
3.09415429,945.54355,0.417424242
3.09498762,955.49664,0.421818182
3.09582095,955.49664,0.421818182
3.09665428,945.54355,0.417424242
3.09748761,955.49664,0.421818182
3.09832094,945.54355,0.417424242
3.09915427,955.49664,0.421818182
3.0999876,955.49664,0.421818182
3.10082093,945.54355,0.417424242
3.10165426,955.49664,0.421818182
3.10248759,955.49664,0.421818182
3.10332092,955.49664,0.421818182
3.10415425,955.49664,0.421818182
3.10498758,945.54355,0.417424242
3.10582091,955.49664,0.421818182
3.10665424,955.49664,0.421818182
3.10748757,955.49664,0.421818182
3.1083209,955.49664,0.421818182
3.10915423,945.54355,0.417424242
3.10998756,955.49664,0.421818182
3.11082089,945.54355,0.417424242
3.11165422,945.54355,0.417424242
3.11248755,955.49664,0.421818182
3.11332088,955.49664,0.421818182
3.11415421,955.49664,0.421818182
3.11498754,955.49664,0.421818182
3.11582087,945.54355,0.417424242
3.1166542,955.49664,0.421818182
3.11748753,955.49664,0.421818182
3.11832086,955.49664,0.421818182
3.11915419,955.49664,0.421818182
3.11998752,945.54355,0.417424242
3.12082085,955.49664,0.421818182
