Mach,alpha_deg,Reynolds,CA
0.8,0.0,50000000,0.366
0.8,0.0,75000000,0.360
0.8,0.0,100000000,0.355
0.8,2.0,10000,1.015
0.8,2.0,40000,0.746
0.8,2.0,100000,0.637
0.8,2.0,500000,0.514
0.8,2.0,1000000,0.478
0.8,2.0,10000000,0.399
0.8,2.0,20000000,0.384
0.8,2.0,50000000,0.366
0.8,2.0,75000000,0.360
0.8,2.0,100000000,0.355
0.8,4.0,10000,1.014
0.8,4.0,40000,0.746
0.8,4.0,100000,0.636
0.8,4.0,500000,0.513
0.8,4.0,1000000,0.478
0.8,4.0,10000000,0.399
0.8,4.0,20000000,0.383
0.8,4.0,50000000,0.366
0.8,4.0,75000000,0.359
0.8,4.0,100000000,0.355
0.8,6.0,10000,1.012
0.8,6.0,40000,0.744
0.8,6.0,100000,0.635
0.8,6.0,500000,0.512
0.8,6.0,1000000,0.477
0.8,6.0,10000000,0.398
0.8,6.0,20000000,0.382
0.8,6.0,50000000,0.365
0.8,6.0,75000000,0.359
0.8,6.0,100000000,0.354
0.8,8.0,10000,1.009
0.8,8.0,40000,0.742
0.8,8.0,100000,0.633
0.8,8.0,500000,0.511
0.8,8.0,1000000,0.475
0.8,8.0,10000000,0.397
0.8,8.0,20000000,0.381
0.8,8.0,50000000,0.364
0.8,8.0,75000000,0.357
0.8,8.0,100000000,0.353
0.8,10.0,10000,1.004
0.8,10.0,40000,0.738
0.8,10.0,100000,0.629
0.8,10.0,500000,0.508
0.8,10.0,1000000,0.472
0.8,10.0,10000000,0.394
0.8,10.0,20000000,0.378
0.8,10.0,50000000,0.361
0.8,10.0,75000000,0.355
0.8,10.0,100000000,0.351
0.8,12.0,10000,0.998
0.8,12.0,40000,0.733
0.8,12.0,100000,0.625
0.8,12.0,500000,0.504
0.8,12.0,1000000,0.468
0.8,12.0,10000000,0.390
0.8,12.0,20000000,0.375
0.8,12.0,50000000,0.358
0.8,12.0,75000000,0.351
0.8,12.0,100000000,0.347
0.8,14.0,10000,0.990
0.8,14.0,40000,0.726
0.8,14.0,100000,0.619
0.8,14.0,500000,0.498
0.8,14.0,1000000,0.462
0.8,14.0,10000000,0.385
0.8,14.0,20000000,0.370
0.8,14.0,50000000,0.353
0.8,14.0,75000000,0.346
0.8,14.0,100000000,0.342
0.8,16.0,10000,0.980
0.8,16.0,40000,0.717
0.8,16.0,100000,0.610
0.8,16.0,500000,0.490
0.8,16.0,1000000,0.455
0.8,16.0,10000000,0.378
0.8,16.0,20000000,0.362
0.8,16.0,50000000,0.345
0.8,16.0,75000000,0.339
0.8,16.0,100000000,0.335
0.8,18.0,10000,0.967
0.8,18.0,40000,0.705
0.8,18.0,100000,0.598
0.8,18.0,500000,0.479
0.8,18.0,1000000,0.444
0.8,18.0,10000000,0.367
0.8,18.0,20000000,0.352
0.8,18.0,50000000,0.335
0.8,18.0,75000000,0.329
0.8,18.0,100000000,0.325
0.8,20.0,10000,0.949
0.8,20.0,40000,0.689
0.8,20.0,100000,0.582
0.8,20.0,500000,0.464
0.8,20.0,1000000,0.429
0.8,20.0,10000000,0.353
0.8,20.0,20000000,0.338
0.8,20.0,50000000,0.321
0.8,20.0,75000000,0.315
0.8,20.0,100000000,0.311
0.9,0.0,10000,1.343
0.9,0.0,40000,1.079
0.9,0.0,100000,0.971
0.9,0.0,500000,0.851
0.9,0.0,1000000,0.816
0.9,0.0,10000000,0.740
0.9,0.0,20000000,0.725
0.9,0.0,50000000,0.708
0.9,0.0,75000000,0.702
0.9,0.0,100000000,0.697
0.9,2.0,10000,1.343
0.9,2.0,40000,1.079
