timea	dac1	dac2	dac3	dac3
12.87	-0.001932825	-0.001391437	0.000525578	-1.58E-05
12.9	-0.001934924	-0.001398523	0.000523787	-1.26E-05
12.93	-0.001864818	-0.00133793	0.000593568	6.67E-05
12.96	-0.001839281	-0.001315922	0.000620374	9.70E-05
12.99	-0.001753845	-0.001237725	0.000707003	0.000190883
13.02	-0.00172524	-0.001212452	0.000735682	0.000222894
13.05	-0.001620661	-0.001114766	0.000840086	0.000334191
13.08	-0.001598757	-0.001096407	0.000861004	0.000358654
13.11	-0.001482963	-0.000987871	0.00097472	0.000479628
13.14	-0.001472256	-0.000981212	0.000982879	0.000491835
13.17	-0.001346174	-0.000863104	0.001104361	0.000621291
13.2	-0.00122284	-0.000744371	0.001225374	0.000746905
13.23	-0.001250144	-0.000779242	0.001191555	0.000720652
13.26	-0.001146255	-0.000679703	0.001292916	0.000826364
13.29	-0.001084354	-0.00062542	0.001349405	0.000890471
13.32	-0.001128147	-0.000672152	0.001302867	0.000846872
13.35	-0.001111721	-0.000661776	0.001315185	0.000865241
13.38	-0.001173128	-0.000725038	0.001252103	0.000804013
13.41	-0.001186974	-0.000743052	0.00123566	0.000791738
13.44	-0.001263783	-0.000820421	0.00115825	0.000714888
13.47	-0.001299461	-0.000858472	0.001120901	0.000679912
13.5	-0.001259157	-0.000819135	0.001161122	0.0007211
13.53	-0.001426817	-0.000985155	0.000993159	0.000551497
13.56	-0.001390545	-0.000948772	0.001029549	0.000587776
13.59	-0.001433531	-0.000989397	0.000986865	0.000542732
13.62	-0.00151319	-0.001067119	0.000906885	0.000460814
13.65	-0.001551145	-0.001101895	0.000868267	0.000419017
13.68	-0.00162392	-0.001172677	0.000794495	0.000343252
13.71	-0.001646882	-0.001192889	0.000768894	0.000314901
13.74	-0.001714911	-0.001259417	0.000698746	0.000243253
13.77	-0.001726326	-0.001269271	0.000682282	0.000225227
13.8	-0.001671067	-0.001214131	0.000734642	0.000277706
13.83	-0.00178902	-0.001331199	0.000609076	0.000151255
13.86	-0.001731381	-0.00127447	0.000662706	0.000205795
13.89	-0.001725358	-0.001269982	0.000659876	0.0002045
13.92	-0.001779263	-0.001324402	0.000601116	0.000146254
13.95	-0.001774079	-0.001321697	0.000596652	0.00014427
13.98	-0.001826597	-0.001374903	0.000539334	8.76E-05
14.01	-0.001819748	-0.001369722	0.00053767	8.76E-05
14.04	-0.001875332	-0.001425108	0.000478378	2.82E-05
14.07	-0.001872487	-0.001421865	0.00047497	2.43E-05
14.1	-0.001815033	-0.001364208	0.000530003	7.92E-05
14.13	-0.001930223	-0.001475809	0.000410698	-4.37E-05
14.16	-0.001876307	-0.001420767	0.000463015	7.47E-06
14.19	-0.001879679	-0.001420173	0.000457072	-2.43E-06
14.22	-0.00193864	-0.001476479	0.000396808	-6.54E-05
14.25	-0.001947493	-0.001480865	0.000385666	-8.10E-05
14.28	-0.002006104	-0.001536889	0.000325662	-0.000143553
14.31	-0.002012896	-0.001539695	0.000315916	-0.000157284
14.34	-0.002073227	-0.001597922	0.000253682	-0.000221624
14.37	-0.002080089	-0.001601856	0.000242594	-0.000235638
14.4	-0.002027371	-0.001548489	0.000292963	-0.000185919
14.43	-0.002144758	-0.001663481	0.000169751	-0.000311527
14.46	-0.002093018	-0.001611717	0.000218428	-0.000262874
14.49	-0.002096405	-0.001614603	0.000208481	-0.000273321
14.52	-0.002153519	-0.001671051	0.00014793	-0.000334538
14.55	-0.002159733	-0.001676868	0.000135095	-0.00034777
14.58	-0.002215804	-0.001732171	7.58E-05	-0.000407833
14.61	-0.002219412	-0.001735071	6.60E-05	-0.000418331
14.64	-0.002277484	-0.001791998	5.19E-06	-0.000480293
14.67	-0.002282256	-0.001795507	-5.08E-06	-0.000491826
14.7	-0.002229835	-0.001742916	4.47E-05	-0.000442172
14.73	-0.00234552	-0.001855473	-7.54E-05	-0.000565464
14.76	-0.002295064	-0.001804761	-2.74E-05	-0.00051774
14.79	-0.002300495	-0.001808091	-3.71E-05	-0.000529497
14.82	-0.002358177	-0.001864153	-9.68E-05	-0.000590848
14.85	-0.002367749	-0.001871729	-0.000110538	-0.000606559
14.88	-0.002424885	-0.001927349	-0.000169669	-0.000667205
14.91	-0.002432374	-0.001933425	-0.000181625	-0.000680574
14.94	-0.002491495	-0.001991331	-0.000242869	-0.000743032
14.97	-0.002499774	-0.001999066	-0.000256208	-0.000756916
15	-0.00244996	-0.001949302	-0.000208756	-0.000709414
15.03	-0.002566736	-0.002064511	-0.000330423	-0.000832649
15.06	-0.002217845	-0.00249794	-0.000585416	-0.000305321
15.09	-0.008100538	-0.00988886	-0.007631608	-0.005843286
15.12	-0.008178932	-0.009975756	-0.007712275	-0.005915451
15.15	-0.008134216	-0.0099754	-0.007692352	-0.005851169
15.18	-0.008216253	-0.010055725	-0.007768285	-0.005928813
15.21	-0.008103093	-0.009893523	-0.007608773	-0.005818343
15.24	-0.007948683	-0.009647404	-0.00738219	-0.005683469
15.27	-0.007104313	-0.008570297	-0.006362751	-0.004896767
15.3	-0.006519664	-0.007831386	-0.005665554	-0.004353831
15.33	-0.00566555	-0.006826924	-0.004708231	-0.003546858
15.36	-0.005057187	-0.006074241	-0.004000063	-0.002983009
15.39	-0.004019831	-0.004880801	-0.002864508	-0.002003538
15.42	-0.003599964	-0.004495868	-0.002481745	-0.001585841
15.45	-0.002675806	-0.00355152	-0.00156718	-0.000691466
15.48	-0.002326937	-0.003313969	-0.001317506	-0.000330474
15.51	-0.001564261	-0.00262992	-0.000645829	0.00041983
15.54	-0.001299567	-0.002527847	-0.000524844	0.000703436
15.57	-0.000698905	-0.002076048	-7.65E-05	0.001300627
15.6	-0.00034741	-0.00173482	0.000249655	0.001637065
15.63	-5.89E-05	-0.001772434	0.000236531	0.001950089
15.66	0.000237377	-0.001504434	0.000491387	0.002233197
15.69	0.000599712	-0.001308691	0.00067856	0.002586963
15.72	0.000644234	-0.001349962	0.000632873	0.002627068
15.75	0.000907258	-0.001167471	0.000793147	0.002867877
15.78	0.000899059	-0.001188806	0.00075753	0.002845395
15.81	0.00108418	-0.000972118	0.000940214	0.002996511
15.84	0.001030203	-0.000972822	0.00091968	0.002922704
15.87	0.001147309	-0.000727745	0.001126245	0.0030013
15.9	0.001321842	-0.000486706	0.001349713	0.003158261
15.93	0.001120716	-0.000467022	0.001329505	0.002917243
15.96	0.001264349	-0.000227926	0.00155221	0.003044485
15.99	0.001269171	1.18E-05	0.001759063	0.003016409
16.02	0.001146096	-1.62E-05	0.001718365	0.002880659
16.049999	0.001115177	0.000158126	0.00186875	0.002825801
16.08	0.000989115	8.29E-05	0.001786993	0.002693229
16.110001	0.000945211	0.000169891	0.001859688	0.002635008
16.139999	0.000816594	3.55E-05	0.001724318	0.002505367
16.17	0.000762087	2.18E-05	0.001704257	0.002444579
16.200001	0.000829965	0.000149253	0.001825477	0.00250619
16.23	0.0005743	-0.00026679	0.001418573	0.002259662
16.26	0.000639641	-0.000181716	0.001500119	0.002321476
16.290001	0.000581736	-0.000346717	0.001339735	0.002268187
16.32	0.000449045	-0.000585882	0.001107419	0.002142345
16.35	0.000387973	-0.000777548	0.00092362	0.002089142
16.379999	0.000249393	-0.00100589	0.000702072	0.001957356
16.41	0.000189738	-0.001170654	0.000545963	0.001906354
16.440001	4.17E-05	-0.001372217	0.000349946	0.001763818
16.469999	-1.95E-05	-0.001483639	0.000246004	0.001710144
16.5	6.72E-05	-0.001394544	0.000336904	0.001798602
16.530001	-0.000247305	-0.001669171	6.41E-05	0.001485967
16.559999	-0.000161965	-0.00154853	0.000184333	0.001570898
16.59	-0.000231176	-0.001511824	0.000217169	0.001497817
16.620001	-0.000391545	-0.001595302	0.000129029	0.001332787
16.65	-0.000464642	-0.001515619	0.000199028	0.001250006
16.68	-0.000621135	-0.001583081	0.000124798	0.001086745
16.709999	-0.00068597	-0.001484184	0.000210786	0.001008999
16.74	-0.00083841	-0.001556784	0.00013153	0.000849905
16.77	-0.000895225	-0.001472657	0.000203394	0.000780827
16.799999	-0.000806837	-0.001311221	0.000357398	0.000861781
16.83	-0.001084033	-0.001515533	0.00014912	0.00058062
16.860001	-0.000995203	-0.001375503	0.000283778	0.000664079
16.889999	-0.001035072	-0.0013719	0.000285915	0.000622743
16.92	-0.001162565	-0.001515789	0.00014791	0.000501135
16.950001	-0.001199416	-0.001567691	0.000104101	0.000472377
16.98	-0.001323001	-0.001733117	-5.05E-05	0.000359579
17.01	-0.001361031	-0.00180806	-0.000113138	0.00033389
17.040001	-0.0014868	-0.001987335	-0.000278604	0.00022193
17.07	-0.001526533	-0.002076794	-0.000352122	0.000198139
17.1	-0.001436479	-0.00199414	-0.00026519	0.000292471
17.129999	-0.001693704	-0.002334661	-0.0005805	6.05E-05
17.16	-0.001601857	-0.002252061	-0.000492581	0.000157623
17.190001	-0.001632129	-0.002320317	-0.000544639	0.000143549
17.219999	-0.001763292	-0.002459444	-0.00067802	1.81E-05
17.25	-0.001795347	-0.002494572	-0.00070457	-5.35E-06
17.280001	-0.001926251	-0.002607771	-0.000818414	-0.000136894
17.309999	-0.00195171	-0.002601335	-0.000812642	-0.000163017
17.34	-0.002084182	-0.00269472	-0.00091291	-0.000302372
17.370001	-0.002106217	-0.002657922	-0.000885336	-0.000333631
17.4	-0.001995367	-0.002534074	-0.0007616	-0.000222892
17.43	-0.002252862	-0.002682723	-0.000935949	-0.000506088
17.459999	-0.00214334	-0.0025539	-0.000809929	-0.000399369
17.49	-0.002163008	-0.00248261	-0.000761416	-0.000441814
17.52	-0.002285937	-0.002559057	-0.000850182	-0.000577061
17.549999	-0.002307337	-0.002500099	-0.000813103	-0.00062034
17.58	-0.002425747	-0.002587214	-0.000908623	-0.000747155
17.610001	-0.002441145	-0.002549361	-0.000885442	-0.000777225
17.639999	-0.002558945	-0.002654576	-0.000993307	-0.000897676
17.67	-0.002572837	-0.002649623	-0.000991968	-0.000915182
17.700001	-0.00247078	-0.002539657	-0.000883452	-0.000814575
17.73	-0.002701342	-0.002798431	-0.001128438	-0.001031349
17.76	-0.002601907	-0.002704371	-0.001030785	-0.000928321
17.790001	-0.002614195	-0.002757709	-0.001064643	-0.000921128
17.82	-0.002730213	-0.002899851	-0.001194423	-0.001024784
17.85	-0.002748451	-0.0029687	-0.00123841	-0.001018161
17.879999	-0.002865435	-0.003108973	-0.001366544	-0.001123006
17.91	-0.002882997	-0.003173268	-0.001405774	-0.001115504
17.940001	-0.003003742	-0.003307667	-0.001531187	-0.001227262
17.969999	-0.003022224	-0.00336248	-0.001563735	-0.001223479
18	-0.002925559	-0.003272468	-0.001467325	-0.001120416
18.030001	-0.003168874	-0.003500388	-0.001694626	-0.001363112
18.059999	-0.00307389	-0.003402123	-0.001594272	-0.001266039
18.09	-0.003096441	-0.003399838	-0.001596062	-0.001292665
18.120001	-0.003216897	-0.003493864	-0.001698802	-0.001421835
18.15	-0.0032409	-0.003478098	-0.001695129	-0.001457932
18.18	-0.003358554	-0.003564484	-0.001793305	-0.001587374
18.209999	-0.003375606	-0.003541484	-0.001784103	-0.001618225
18.24	-0.003492868	-0.003628424	-0.001883354	-0.001747798
18.27	-0.003507518	-0.003608062	-0.001875971	-0.001775428
18.299999	-0.003406391	-0.003502537	-0.001770681	-0.001674534
18.33	-0.003633528	-0.003689244	-0.00197437	-0.001918654
18.360001	-0.003533348	-0.003593192	-0.001874617	-0.001814773
18.389999	-0.003543902	-0.003597787	-0.001879169	-0.001825284
18.42	-0.003655481	-0.003702921	-0.001986167	-0.001938727
18.450001	-0.003669722	-0.003729577	-0.002003012	-0.001943156
18.48	-0.003780654	-0.003841681	-0.00211275	-0.002051723
18.51	-0.003798006	-0.003867792	-0.002130517	-0.002060731
18.540001	-0.003911725	-0.00398696	-0.002244628	-0.002169393
18.57	-0.003935273	-0.004013667	-0.002265418	-0.002187023
18.6	-0.00384509	-0.003926081	-0.002174169	-0.002093178
18.629999	-0.00407486	-0.004168243	-0.00240401	-0.002310627
18.66	-0.003986975	-0.004086984	-0.002316258	-0.00221625
18.690001	-0.003942819	-0.004058986	-0.002272831	-0.002156664
18.719999	-0.00405811	-0.00417754	-0.002386243	-0.002266813
18.75	-0.004040762	-0.00417964	-0.002369942	-0.002231064
18.780001	-0.004155177	-0.004293424	-0.002480637	-0.00234239
18.809999	-0.004136698	-0.004284946	-0.002458981	-0.002310733
18.84	-0.004254872	-0.004397622	-0.002571505	-0.002428754
18.870001	-0.004243508	-0.004392986	-0.002555471	-0.002405993
18.9	-0.004114331	-0.004279108	-0.002428143	-0.002263366
18.93	-0.004359337	-0.004499232	-0.002657248	-0.002517353
18.959999	-0.004234682	-0.00439242	-0.002535159	-0.002377421
18.99	-0.004237768	-0.004374991	-0.002524403	-0.00238718
19.02	-0.004363647	-0.004484902	-0.002641674	-0.002520419
19.049999	-0.004376771	-0.004472996	-0.002640419	-0.002544195
19.08	-0.004503878	-0.0045842	-0.002759412	-0.002679091
19.110001	-0.004519493	-0.004575328	-0.002761724	-0.00270589
19.139999	-0.004650712	-0.004692668	-0.002885929	-0.002843974
19.17	-0.004671444	-0.004698875	-0.002896961	-0.002869529
19.200001	-0.004562577	-0.004586909	-0.002784571	-0.002760238
19.23	-0.004828864	-0.004840554	-0.00304193	-0.003030241
19.26	-0.004724185	-0.004740213	-0.002935815	-0.002919787
19.290001	-0.004753076	-0.004771486	-0.002959853	-0.002941443
19.32	-0.004888007	-0.004906656	-0.003091997	-0.003073347
19.35	-0.004923612	-0.004960708	-0.003126144	-0.003089048
19.379999	-0.005058887	-0.005098422	-0.003258802	-0.003219267
19.41	-0.005095202	-0.005155153	-0.003293088	-0.003233137
19.440001	-0.005233438	-0.005295735	-0.003428228	-0.003365932
19.469999	-0.005272895	-0.005357164	-0.003464708	-0.003380439
19.5	-0.005177201	-0.005262282	-0.003365332	-0.003280251
19.530001	-0.005453519	-0.005535566	-0.003632636	-0.003550589
19.559999	-0.005361388	-0.005432132	-0.003534397	-0.003463652
19.59	-0.005403667	-0.005466654	-0.003566562	-0.003503575
19.620001	-0.00554042	-0.005596499	-0.003697627	-0.003641547
19.65	-0.005585667	-0.00562592	-0.003731331	-0.003691078
19.68	-0.005720088	-0.005752008	-0.003859843	-0.003827923
19.709999	-0.005759974	-0.005784147	-0.003889389	-0.003865217
19.74	-0.005894589	-0.005910654	-0.00401826	-0.004002195
19.77	-0.005933111	-0.00593813	-0.004046439	-0.004041419
19.799999	-0.005837978	-0.005848067	-0.003947386	-0.003937296
19.83	-0.006100687	-0.006096589	-0.004199687	-0.004203784
19.860001	-0.006006579	-0.006011536	-0.004102078	-0.004097121
19.889999	-0.006039264	-0.006048268	-0.004126336	-0.004117332
19.92	-0.006167542	-0.006170522	-0.004249847	-0.004246868
19.950001	-0.006201782	-0.006209725	-0.004275871	-0.004267928
19.98	-0.00632758	-0.006329679	-0.004397078	-0.004394979
20.01	-0.006357779	-0.006341329	-0.004418392	-0.004434841
20.040001	-0.006483959	-0.006461056	-0.004540239	-0.004563143
20.07	-0.006513267	-0.006447529	-0.004561045	-0.004626783
20.1	-0.006417482	-0.006309595	-0.004461438	-0.004569325
20.129999	-0.006664655	-0.006544199	-0.00470126	-0.004821715
20.16	-0.006570011	-0.006415425	-0.004603714	-0.0047583
20.190001	-0.006594777	-0.006395176	-0.004622924	-0.004822525
20.219999	-0.006715987	-0.006515199	-0.004740857	-0.004941645
20.25	-0.006742782	-0.006520545	-0.004762204	-0.004984442
20.280001	-0.00686188	-0.006642321	-0.004877992	-0.005097552
20.309999	-0.006884091	-0.006642772	-0.004895646	-0.005136964
20.34	-0.007003689	-0.006767963	-0.005011718	-0.005247444
20.370001	-0.007024829	-0.006779921	-0.005027812	-0.00527272
20.4	-0.006927792	-0.006677881	-0.00492854	-0.005178451
20.43	-0.007217678	-0.006977017	-0.005211368	-0.005452029
20.459999	-0.007163986	-0.006917658	-0.005155323	-0.005401651
20.49	-0.007271486	-0.006994542	-0.005260257	-0.005537201
20.52	-0.007434045	-0.007156096	-0.005419536	-0.005697486
20.549999	-0.007552667	-0.007245292	-0.005535513	-0.005842888
20.58	-0.007714693	-0.007400971	-0.005694839	-0.006008561
20.610001	-0.007826828	-0.007475482	-0.00580606	-0.006157405
20.639999	-0.007985646	-0.007624773	-0.00596272	-0.006323592
20.67	-0.008087724	-0.007681654	-0.00606621	-0.006472278
20.700001	-0.00803358	-0.007606437	-0.006013055	-0.006440198
20.73	-0.008329758	-0.007881018	-0.006307115	-0.006755854
20.76	-0.008271106	-0.007801168	-0.006250374	-0.006720312
20.790001	-0.008348128	-0.007851285	-0.006328398	-0.006825241
20.82	-0.008484485	-0.007978555	-0.00646448	-0.006970409
20.85	-0.008551824	-0.008027693	-0.006532242	-0.007056372
20.879999	-0.008679966	-0.008147844	-0.0066606	-0.007192723
20.91	-0.008732658	-0.008189363	-0.006713188	-0.007256482
20.940001	-0.008855552	-0.00830548	-0.006836496	-0.007386568
20.969999	-0.008896218	-0.008331872	-0.006879102	-0.007443448
21	-0.008813593	-0.00823091	-0.006801568	-0.007384252
21.030001	-0.00903978	-0.008444092	-0.007030071	-0.007625759
21.059999	-0.008952135	-0.008328719	-0.006951658	-0.007575074
21.09	-0.008969613	-0.008321932	-0.006976819	-0.007624501
21.120001	-0.009074517	-0.008420449	-0.007083457	-0.007737524
21.15	-0.009087003	-0.008409396	-0.007104024	-0.007781631
21.18	-0.009187203	-0.008504541	-0.007205595	-0.007888258
21.209999	-0.009193233	-0.008500272	-0.007214733	-0.007907696
21.24	-0.009291927	-0.008596034	-0.007313865	-0.008009759
21.27	-0.009292548	-0.008584129	-0.007318811	-0.00802723
21.299999	-0.009197637	-0.008488671	-0.007223677	-0.007932643
21.33	-0.009386469	-0.00867351	-0.00741271	-0.008125669
21.360001	-0.009292468	-0.008582886	-0.007316571	-0.008026151
21.389999	-0.009288449	-0.008580538	-0.007310214	-0.008018125
21.42	-0.009379521	-0.008668602	-0.007401836	-0.008112755
21.450001	-0.009376076	-0.008665425	-0.007396587	-0.008107238
21.48	-0.00946486	-0.008749576	-0.007486807	-0.00820209
21.51	-0.009456123	-0.00873316	-0.007480567	-0.00820353
21.540001	-0.009545161	-0.008815561	-0.007572303	-0.008301903
21.57	-0.009532758	-0.008781021	-0.007570867	-0.008322604
21.6	-0.009436758	-0.008685534	-0.007474116	-0.00822534
21.629999	-0.009612379	-0.008844532	-0.007658101	-0.008425946
21.66	-0.00951651	-0.008742412	-0.007565678	-0.008339777
21.690001	-0.009508999	-0.008726807	-0.007562438	-0.00834463
21.719999	-0.009597256	-0.008808254	-0.007654564	-0.008443566
21.75	-0.009594921	-0.008800371	-0.007655717	-0.008450267
21.780001	-0.009683354	-0.008883054	-0.00774785	-0.008548149
21.809999	-0.009684132	-0.008887809	-0.007746626	-0.008542948
21.84	-0.009775249	-0.008974465	-0.007840917	-0.008641701
21.870001	-0.009779682	-0.008984243	-0.007842788	-0.008638226
21.9	-0.009696009	-0.008916367	-0.007749043	-0.008528684
21.93	-0.009881217	-0.009094427	-0.007939935	-0.008726724
21.959999	-0.009800598	-0.009028796	-0.007849545	-0.008621348
21.99	-0.009807507	-0.009031864	-0.007860031	-0.008635674
22.02	-0.009901343	-0.009121595	-0.00795715	-0.008736897
22.049999	-0.009910463	-0.009117282	-0.007977055	-0.008770236
22.08	-0.010004446	-0.009206261	-0.008075035	-0.008873221
22.110001	-0.010015639	-0.009207006	-0.008094902	-0.008903535
22.139999	-0.010112006	-0.009298096	-0.008195508	-0.009009419
22.17	-0.01012586	-0.009299468	-0.008219596	-0.009045987
22.200001	-0.010045801	-0.009216313	-0.008142291	-0.008971778
22.23	-0.010242676	-0.009407733	-0.008343618	-0.009178561
22.26	-0.010168605	-0.00933833	-0.008266075	-0.009096351
22.290001	-0.010192056	-0.009362225	-0.008289364	-0.009119196
22.32	-0.010292256	-0.009462145	-0.008389761	-0.009219872
22.35	-0.010326932	-0.009512757	-0.008411033	-0.009225208
22.379999	-0.010427292	-0.009613386	-0.008510989	-0.009324894
22.41	-0.010461126	-0.00966118	-0.008532557	-0.009332502
22.440001	-0.010562954	-0.009762611	-0.008634421	-0.009434764
22.469999	-0.010595125	-0.009799968	-0.008661456	-0.009456614
22.5	-0.010522537	-0.00972452	-0.008591294	-0.009389311
22.530001	-0.010723365	-0.00991879	-0.008797308	-0.009601881
22.559999	-0.010652597	-0.009844688	-0.008729459	-0.009537367
22.59	-0.010676969	-0.009854304	-0.008766868	-0.009589533
22.620001	-0.010775955	-0.009948026	-0.008870332	-0.009698262
22.65	-0.010803298	-0.009961091	-0.008910572	-0.009752779
22.68	-0.010901459	-0.010054294	-0.009012996	-0.00986016
22.709999	-0.010929131	-0.010072344	-0.009049382	-0.009906169
22.74	-0.011028654	-0.010168061	-0.009152173	-0.010012766
22.77	-0.011059685	-0.010195444	-0.009186191	-0.010050431
22.799999	-0.010994256	-0.010134254	-0.009116161	-0.009976164
22.83	-0.011193226	-0.010329937	-0.009317693	-0.010180983
22.860001	-0.011131748	-0.010277328	-0.009246688	-0.010101108
22.889999	-0.011169946	-0.010326951	-0.009271971	-0.010114966
22.92	-0.011268549	-0.010424472	-0.009371293	-0.010215369
22.950001	-0.011304691	-0.010464309	-0.009402732	-0.010243114
22.98	-0.011401642	-0.010559394	-0.009501243	-0.010343491
23.01	-0.011428942	-0.010578534	-0.009537054	-0.010387463
23.040001	-0.01152544	-0.010671384	-0.009637219	-0.010491276
23.07	-0.011550641	-0.010684804	-0.009675291	-0.010541128
23.1	-0.011475658	-0.010593968	-0.009618625	-0.010500316
23.129999	-0.011664704	-0.010773548	-0.00981772	-0.010708875
23.16	-0.011596108	-0.010697942	-0.009757224	-0.01065539
23.190001	-0.011622635	-0.010717496	-0.009791172	-0.010696311
23.219999	-0.011716712	-0.01080834	-0.009888548	-0.010796919
23.25	-0.011747834	-0.010837045	-0.009921451	-0.010832241
