Mach,alpha_deg,Reynolds,CA
8.0,0.0,40000.0,0.144
8.0,0.0,50000.0,0.167
8.0,0.0,60000.0,0.205
8.0,0.0,70000.0,0.281
8.0,0.0,77000.0,0.403
8.0,4.0,0.0,0.121
8.0,4.0,20000.0,0.125
8.0,4.0,30000.0,0.133
8.0,4.0,40000.0,0.147
8.0,4.0,50000.0,0.171
8.0,4.0,60000.0,0.209
8.0,4.0,70000.0,0.284
8.0,4.0,77000.0,0.407
8.0,8.0,0.0,0.133
8.0,8.0,20000.0,0.138
8.0,8.0,30000.0,0.146
8.0,8.0,40000.0,0.159
8.0,8.0,50000.0,0.183
8.0,8.0,60000.0,0.221
8.0,8.0,70000.0,0.296
8.0,8.0,77000.0,0.418
8.0,12.0,0.0,0.154
8.0,12.0,20000.0,0.159
8.0,12.0,30000.0,0.166
8.0,12.0,40000.0,0.18
8.0,12.0,50000.0,0.202
8.0,12.0,60000.0,0.24
8.0,12.0,70000.0,0.313
8.0,12.0,77000.0,0.433
8.0,16.0,0.0,0.181
8.0,16.0,20000.0,0.187
8.0,16.0,30000.0,0.193
8.0,16.0,40000.0,0.206
8.0,16.0,50000.0,0.228
8.0,16.0,60000.0,0.265
8.0,16.0,70000.0,0.338
8.0,16.0,77000.0,0.455
8.0,20.0,0.0,0.215
8.0,20.0,20000.0,0.219
8.0,20.0,30000.0,0.227
8.0,20.0,40000.0,0.24
8.0,20.0,50000.0,0.261
8.0,20.0,60000.0,0.298
8.0,20.0,70000.0,0.368
8.0,20.0,77000.0,0.483
