Mach,alpha_deg,def_roll,Cll
0.8,0.0,15.0,-0.307
0.8,2.0,15.0,-0.303
0.8,4.0,15.0,-0.294
0.8,8.0,15.0,-0.265
0.8,12.0,15.0,-0.24
0.8,16.0,15.0,-0.211
0.8,20.0,15.0,-0.186
1.2,0.0,15.0,-0.455
1.2,2.0,15.0,-0.453
1.2,4.0,15.0,-0.446
1.2,8.0,15.0,-0.427
1.2,12.0,15.0,-0.408
1.2,16.0,15.0,-0.392
1.2,20.0,15.0,-0.375
2.0,0.0,15.0,-0.253
2.0,2.0,15.0,-0.252
2.0,4.0,15.0,-0.251
2.0,8.0,15.0,-0.246
2.0,12.0,15.0,-0.241
2.0,16.0,15.0,-0.237
2.0,20.0,15.0,-0.23
3.0,0.0,15.0,-0.165
3.0,2.0,15.0,-0.166
3.0,4.0,15.0,-0.167
3.0,8.0,15.0,-0.165
3.0,12.0,15.0,-0.165
3.0,16.0,15.0,-0.166
3.0,20.0,15.0,-0.167
5.0,0.0,15.0,-0.107
5.0,2.0,15.0,-0.108
5.0,4.0,15.0,-0.111
5.0,8.0,15.0,-0.117
5.0,12.0,15.0,-0.122
5.0,16.0,15.0,-0.127
5.0,20.0,15.0,-0.133
7.0,0.0,15.0,-0.087
7.0,2.0,15.0,-0.088
7.0,4.0,15.0,-0.092
7.0,8.0,15.0,-0.104
7.0,12.0,15.0,-0.112
7.0,16.0,15.0,-0.118
7.0,20.0,15.0,-0.128
9.0,0.0,15.0,-0.077
9.0,2.0,15.0,-0.079
9.0,4.0,15.0,-0.083
9.0,8.0,15.0,-0.092
9.0,12.0,15.0,-0.099
9.0,16.0,15.0,-0.111
9.0,20.0,15.0,-0.118
11.0,0.0,15.0,-0.072
11.0,2.0,15.0,-0.067
11.0,4.0,15.0,-0.07
11.0,8.0,15.0,-0.084
11.0,12.0,15.0,-0.097
11.0,16.0,15.0,-0.105
11.0,20.0,15.0,-0.115
13.0,0.0,15.0,-0.059
13.0,2.0,15.0,-0.061
13.0,4.0,15.0,-0.065
13.0,8.0,15.0,-0.082
13.0,12.0,15.0,-0.092
13.0,16.0,15.0,-0.101
13.0,20.0,15.0,-0.11
15.0,0.0,15.0,-0.057
15.0,2.0,15.0,-0.059
15.0,4.0,15.0,-0.065
15.0,8.0,15.0,-0.077
15.0,12.0,15.0,-0.087
15.0,16.0,15.0,-0.096
15.0,20.0,15.0,-0.106
