time ,thrust [N],mdot [kg]
4.5781502,66886.726,29.0528060687087
4.5789835,66847.502,29.035768797887
4.5798168,66827.89,29.0272501624761
4.5806501,66847.502,29.035768797887
4.5814834,66857.308,29.0400281155924
4.5823167,66867.114,29.0442874332978
4.58315,66876.92,29.0485467510033
4.5839833,66857.308,29.0400281155924
4.5848166,66857.308,29.0400281155924
4.5856499,66867.114,29.0442874332978
4.5864832,66857.308,29.0400281155924
4.5873165,66857.308,29.0400281155924
4.5881498,66867.114,29.0442874332978
4.5889831,66925.95,29.0698433395304
4.5898164,66965.174,29.0868806103521
4.5906497,66965.174,29.0868806103521
4.591483,66955.368,29.0826212926467
4.5923163,66925.95,29.0698433395304
4.5931496,66857.308,29.0400281155924
4.5939829,66808.278,29.0187315270653
4.5948162,66798.472,29.0144722093599
4.5956495,66788.666,29.0102128916544
4.5964828,66788.666,29.0102128916544
4.5973161,66847.502,29.035768797887
4.5981494,66906.338,29.0613247041195
4.5989827,66935.756,29.0741026572358
4.599816,66955.368,29.0826212926467
4.6006493,66974.98,29.0911399280575
4.6014826,66965.174,29.0868806103521
4.6023159,66945.562,29.0783619749412
4.6031492,66935.756,29.0741026572358
4.6039825,66916.144,29.065584021825
4.6048158,66876.92,29.0485467510033
4.6056491,66876.92,29.0485467510033
4.6064824,66896.532,29.0570653864141
4.6073157,66886.726,29.0528060687087
4.608149,66867.114,29.0442874332978
4.6089823,66867.114,29.0442874332978
4.6098156,66916.144,29.065584021825
4.6106489,66955.368,29.0826212926467
4.6114822,66955.368,29.0826212926467
4.6123155,66945.562,29.0783619749412
4.6131488,66955.368,29.0826212926467
4.6139821,66965.174,29.0868806103521
4.6148154,66925.95,29.0698433395304
4.6156487,66906.338,29.0613247041195
4.616482,66916.144,29.065584021825
4.6173153,66925.95,29.0698433395304
4.6181486,66896.532,29.0570653864141
4.6189819,66935.756,29.0741026572358
4.6198152,66965.174,29.0868806103521
4.6206485,66955.368,29.0826212926467
4.6214818,66945.562,29.0783619749412
4.6223151,66965.174,29.0868806103521
4.6231484,66965.174,29.0868806103521
4.6239817,66955.368,29.0826212926467
4.624815,66906.338,29.0613247041195
4.6256483,66857.308,29.0400281155924
4.6264816,66896.532,29.0570653864141
4.6273149,66916.144,29.065584021825
4.6281482,66916.144,29.065584021825
4.6289815,66945.562,29.0783619749412
4.6298148,66955.368,29.0826212926467
4.6306481,66955.368,29.0826212926467
4.6314814,66965.174,29.0868806103521
4.6323147,66984.786,29.0953992457629
4.633148,66994.592,29.0996585634684
4.6339813,66994.592,29.0996585634684
4.6348146,67004.398,29.1039178811738
4.6356479,67014.204,29.1081771988792
4.6364812,67004.398,29.1039178811738
4.6373145,66965.174,29.0868806103521
4.6381478,66925.95,29.0698433395304
4.6389811,66906.338,29.0613247041195
4.6398144,66896.532,29.0570653864141
4.6406477,66876.92,29.0485467510033
4.641481,66886.726,29.0528060687087
4.6423143,66925.95,29.0698433395304
4.6431476,66955.368,29.0826212926467
4.6439809,66974.98,29.0911399280575
4.6448142,67014.204,29.1081771988792
4.6456475,67024.01,29.1124365165847
4.6464808,67004.398,29.1039178811738
4.6473141,66974.98,29.0911399280575
4.6481474,66955.368,29.0826212926467
4.6489807,66935.756,29.0741026572358
4.649814,66916.144,29.065584021825
4.6506473,66916.144,29.065584021825
4.6514806,66935.756,29.0741026572358
4.6523139,66965.174,29.0868806103521
4.6531472,66984.786,29.0953992457629
4.6539805,66994.592,29.0996585634684
4.6548138,66994.592,29.0996585634684
4.6556471,66945.562,29.0783619749412
4.6564804,66945.562,29.0783619749412
4.6573137,66974.98,29.0911399280575
4.658147,66974.98,29.0911399280575
4.6589803,66965.174,29.0868806103521
4.6598136,66955.368,29.0826212926467
4.6606469,66994.592,29.0996585634684
4.6614802,66984.786,29.0953992457629
4.6623135,66955.368,29.0826212926467
4.6631468,66916.144,29.065584021825
4.6639801,66935.756,29.0741026572358
4.6648134,66965.174,29.0868806103521
4.6656467,66984.786,29.0953992457629
4.66648,66994.592,29.0996585634684
4.6673133,67024.01,29.1124365165847
4.6681466,67043.622,29.1209551519955
4.6689799,67014.204,29.1081771988792
4.6698132,66994.592,29.0996585634684
4.6706465,66994.592,29.0996585634684
4.6714798,66974.98,29.0911399280575
4.6723131,66945.562,29.0783619749412
4.6731464,66955.368,29.0826212926467
4.6739797,66984.786,29.0953992457629
4.674813,67004.398,29.1039178811738
4.6756463,66984.786,29.0953992457629
4.6764796,66994.592,29.0996585634684
4.6773129,66994.592,29.0996585634684
4.6781462,66984.786,29.0953992457629
4.6789795,66974.98,29.0911399280575
4.6798128,66984.786,29.0953992457629
4.6806461,67014.204,29.1081771988792
4.6814794,67014.204,29.1081771988792
4.6823127,67004.398,29.1039178811738
4.683146,66974.98,29.0911399280575
4.6839793,66965.174,29.0868806103521
4.6848126,66984.786,29.0953992457629
4.6856459,66974.98,29.0911399280575
4.6864792,66984.786,29.0953992457629
4.6873125,67004.398,29.1039178811738
4.6881458,67024.01,29.1124365165847
4.6889791,67024.01,29.1124365165847
4.6898124,66994.592,29.0996585634684
4.6906457,66974.98,29.0911399280575
4.691479,66984.786,29.0953992457629
4.6923123,66994.592,29.0996585634684
4.6931456,66994.592,29.0996585634684
4.6939789,67004.398,29.1039178811738
4.6948122,67033.816,29.1166958342901
4.6956455,67043.622,29.1209551519955
4.6964788,67014.204,29.1081771988792
4.6973121,66965.174,29.0868806103521
4.6981454,66994.592,29.0996585634684
4.6989787,67063.234,29.1294737874064
4.699812,67063.234,29.1294737874064
4.7006453,67043.622,29.1209551519955
4.7014786,67082.846,29.1379924228172
4.7023119,67122.07,29.1550296936389
4.7031452,67053.428,29.1252144697009
4.7039785,66974.98,29.0911399280575
4.7048118,66935.756,29.0741026572358
4.7056451,66955.368,29.0826212926467
4.7064784,66955.368,29.0826212926467
4.7073117,66974.98,29.0911399280575
4.708145,67033.816,29.1166958342901
4.7089783,67073.04,29.1337331051118
4.7098116,67073.04,29.1337331051118
4.7106449,67082.846,29.1379924228172
4.7114782,67112.264,29.1507703759335
4.7123115,67102.458,29.1465110582281
4.7131448,67063.234,29.1294737874064
4.7139781,67043.622,29.1209551519955
4.7148114,67033.816,29.1166958342901
4.7156447,67014.204,29.1081771988792
4.716478,66974.98,29.0911399280575
4.7173113,66935.756,29.0741026572358
4.7181446,66955.368,29.0826212926467
4.7189779,66994.592,29.0996585634684
4.7198112,67033.816,29.1166958342901
4.7206445,67073.04,29.1337331051118
4.7214778,67102.458,29.1465110582281
4.7223111,67112.264,29.1507703759335
4.7231444,67112.264,29.1507703759335
4.7239777,67102.458,29.1465110582281
4.724811,67082.846,29.1379924228172
4.7256443,67043.622,29.1209551519955
4.7264776,67033.816,29.1166958342901
4.7273109,67014.204,29.1081771988792
4.7281442,67004.398,29.1039178811738
4.7289775,67014.204,29.1081771988792
4.7298108,67033.816,29.1166958342901
4.7306441,67073.04,29.1337331051118
4.7314774,67073.04,29.1337331051118
4.7323107,67073.04,29.1337331051118
4.733144,67063.234,29.1294737874064
4.7339773,67024.01,29.1124365165847
4.7348106,67004.398,29.1039178811738
4.7356439,67024.01,29.1124365165847
4.7364772,67033.816,29.1166958342901
4.7373105,67024.01,29.1124365165847
4.7381438,67053.428,29.1252144697009
4.7389771,67073.04,29.1337331051118
4.7398104,67073.04,29.1337331051118
4.7406437,67053.428,29.1252144697009
4.741477,67092.652,29.1422517405226
4.7423103,67161.294,29.1720669644606
4.7431436,67161.294,29.1720669644606
4.7439769,67151.488,29.1678076467552
4.7448102,67151.488,29.1678076467552
4.7456435,67112.264,29.1507703759335
4.7464768,67073.04,29.1337331051118
4.7473101,67024.01,29.1124365165847
4.7481434,67033.816,29.1166958342901
4.7489767,67024.01,29.1124365165847
4.74981,67033.816,29.1166958342901
4.7506433,67092.652,29.1422517405226
4.7514766,67112.264,29.1507703759335
4.7523099,67112.264,29.1507703759335
4.7531432,67112.264,29.1507703759335
4.7539765,67141.682,29.1635483290498
4.7548098,67131.876,29.1592890113443
4.7556431,67151.488,29.1678076467552
4.7564764,67131.876,29.1592890113443
4.7573097,67112.264,29.1507703759335
4.758143,67082.846,29.1379924228172
4.7589763,67033.816,29.1166958342901
4.7598096,66994.592,29.0996585634684
4.7606429,66994.592,29.0996585634684
4.7614762,67024.01,29.1124365165847
4.7623095,67043.622,29.1209551519955
4.7631428,67082.846,29.1379924228172
4.7639761,67122.07,29.1550296936389
4.7648094,67102.458,29.1465110582281
4.7656427,67063.234,29.1294737874064
4.766476,67053.428,29.1252144697009
4.7673093,67053.428,29.1252144697009
4.7681426,67053.428,29.1252144697009
4.7689759,67063.234,29.1294737874064
4.7698092,67102.458,29.1465110582281
4.7706425,67131.876,29.1592890113443
4.7714758,67131.876,29.1592890113443
4.7723091,67131.876,29.1592890113443
4.7731424,67141.682,29.1635483290498
4.7739757,67161.294,29.1720669644606
4.774809,67161.294,29.1720669644606
4.7756423,67122.07,29.1550296936389
4.7764756,67092.652,29.1422517405226
4.7773089,67082.846,29.1379924228172
4.7781422,67092.652,29.1422517405226
4.7789755,67092.652,29.1422517405226
4.7798088,67082.846,29.1379924228172
4.7806421,67082.846,29.1379924228172
4.7814754,67112.264,29.1507703759335
4.7823087,67122.07,29.1550296936389
4.783142,67122.07,29.1550296936389
4.7839753,67131.876,29.1592890113443
4.7848086,67131.876,29.1592890113443
4.7856419,67131.876,29.1592890113443
4.7864752,67122.07,29.1550296936389
4.7873085,67122.07,29.1550296936389
4.7881418,67131.876,29.1592890113443
4.7889751,67131.876,29.1592890113443
4.7898084,67161.294,29.1720669644606
4.7906417,67151.488,29.1678076467552
4.791475,67141.682,29.1635483290498
4.7923083,67141.682,29.1635483290498
4.7931416,67141.682,29.1635483290498
4.7939749,67112.264,29.1507703759335
4.7948082,67063.234,29.1294737874064
4.7956415,67033.816,29.1166958342901
4.7964748,67043.622,29.1209551519955
4.7973081,67112.264,29.1507703759335
4.7981414,67112.264,29.1507703759335
4.7989747,67131.876,29.1592890113443
4.799808,67171.1,29.176326282166
4.8006413,67190.712,29.1848449175769
4.8014746,67141.682,29.1635483290498
4.8023079,67131.876,29.1592890113443
4.8031412,67141.682,29.1635483290498
4.8039745,67151.488,29.1678076467552
4.8048078,67131.876,29.1592890113443
4.8056411,67151.488,29.1678076467552
4.8064744,67190.712,29.1848449175769
4.8073077,67171.1,29.176326282166
4.808141,67141.682,29.1635483290498
4.8089743,67161.294,29.1720669644606
4.8098076,67161.294,29.1720669644606
4.8106409,67131.876,29.1592890113443
4.8114742,67112.264,29.1507703759335
4.8123075,67131.876,29.1592890113443
4.8131408,67141.682,29.1635483290498
4.8139741,67141.682,29.1635483290498
4.8148074,67161.294,29.1720669644606
4.8156407,67200.518,29.1891042352823
4.816474,67220.13,29.1976228706932
4.8173073,67190.712,29.1848449175769
4.8181406,67200.518,29.1891042352823
4.8189739,67229.936,29.2018821883986
4.8198072,67220.13,29.1976228706932
4.8206405,67161.294,29.1720669644606
4.8214738,67141.682,29.1635483290498
4.8223071,67151.488,29.1678076467552
4.8231404,67161.294,29.1720669644606
4.8239737,67161.294,29.1720669644606
4.824807,67131.876,29.1592890113443
4.8256403,67151.488,29.1678076467552
4.8264736,67171.1,29.176326282166
4.8273069,67171.1,29.176326282166
4.8281402,67161.294,29.1720669644606
4.8289735,67180.906,29.1805855998715
4.8298068,67229.936,29.2018821883986
4.8306401,67239.742,29.206141506104
4.8314734,67220.13,29.1976228706932
4.8323067,67200.518,29.1891042352823
4.83314,67190.712,29.1848449175769
4.8339733,67171.1,29.176326282166
4.8348066,67141.682,29.1635483290498
4.8356399,67131.876,29.1592890113443
4.8364732,67131.876,29.1592890113443
4.8373065,67141.682,29.1635483290498
4.8381398,67161.294,29.1720669644606
4.8389731,67171.1,29.176326282166
4.8398064,67151.488,29.1678076467552
4.8406397,67151.488,29.1678076467552
4.841473,67210.324,29.1933635529877
4.8423063,67259.354,29.2146601415149
4.8431396,67259.354,29.2146601415149
4.8439729,67259.354,29.2146601415149
4.8448062,67229.936,29.2018821883986
4.8456395,67220.13,29.1976228706932
4.8464728,67210.324,29.1933635529877
4.8473061,67161.294,29.1720669644606
4.8481394,67151.488,29.1678076467552
4.8489727,67229.936,29.2018821883986
4.849806,67288.772,29.2274380946311
4.8506393,67259.354,29.2146601415149
4.8514726,67239.742,29.206141506104
4.8523059,67229.936,29.2018821883986
4.8531392,67220.13,29.1976228706932
4.8539725,67210.324,29.1933635529877
4.8548058,67210.324,29.1933635529877
4.8556391,67200.518,29.1891042352823
4.8564724,67220.13,29.1976228706932
4.8573057,67229.936,29.2018821883986
4.858139,67220.13,29.1976228706932
4.8589723,67210.324,29.1933635529877
4.8598056,67210.324,29.1933635529877
4.8606389,67249.548,29.2104008238094
4.8614722,67298.578,29.2316974123366
4.8623055,67308.384,29.235956730042
4.8631388,67308.384,29.235956730042
4.8639721,67278.966,29.2231787769257
4.8648054,67220.13,29.1976228706932
4.8656387,67171.1,29.176326282166
4.866472,67161.294,29.1720669644606
4.8673053,67151.488,29.1678076467552
4.8681386,67171.1,29.176326282166
4.8689719,67210.324,29.1933635529877
4.8698052,67249.548,29.2104008238094
4.8706385,67269.16,29.2189194592203
4.8714718,67288.772,29.2274380946311
4.8723051,67278.966,29.2231787769257
4.8731384,67269.16,29.2189194592203
4.8739717,67220.13,29.1976228706932
4.874805,67220.13,29.1976228706932
4.8756383,67239.742,29.206141506104
4.8764716,67288.772,29.2274380946311
4.8773049,67318.19,29.2402160477474
4.8781382,67288.772,29.2274380946311
4.8789715,67278.966,29.2231787769257
4.8798048,67308.384,29.235956730042
4.8806381,67278.966,29.2231787769257
4.8814714,67249.548,29.2104008238094
4.8823047,67249.548,29.2104008238094
4.883138,67259.354,29.2146601415149
4.8839713,67249.548,29.2104008238094
4.8848046,67259.354,29.2146601415149
4.8856379,67259.354,29.2146601415149
4.8864712,67269.16,29.2189194592203
4.8873045,67269.16,29.2189194592203
4.8881378,67327.996,29.2444753654528
4.8889711,67337.802,29.2487346831583
4.8898044,67327.996,29.2444753654528
4.8906377,67337.802,29.2487346831583
4.891471,67347.608,29.2529940008637
4.8923043,67308.384,29.235956730042
4.8931376,67259.354,29.2146601415149
4.8939709,67239.742,29.206141506104
4.8948042,67210.324,29.1933635529877
4.8956375,67180.906,29.1805855998715
4.8964708,67171.1,29.176326282166
4.8973041,67190.712,29.1848449175769
4.8981374,67210.324,29.1933635529877
4.8989707,67249.548,29.2104008238094
4.899804,67259.354,29.2146601415149
4.9006373,67288.772,29.2274380946311
4.9014706,67318.19,29.2402160477474
4.9023039,67337.802,29.2487346831583
4.9031372,67347.608,29.2529940008637
4.9039705,67377.026,29.26577195398
4.9048038,67357.414,29.2572533185691
4.9056371,67337.802,29.2487346831583
4.9064704,67308.384,29.235956730042
4.9073037,67259.354,29.2146601415149
4.908137,67220.13,29.1976228706932
4.9089703,67200.518,29.1891042352823
4.9098036,67210.324,29.1933635529877
4.9106369,67239.742,29.206141506104
4.9114702,67278.966,29.2231787769257
4.9123035,67318.19,29.2402160477474
4.9131368,67357.414,29.2572533185691
4.9139701,67337.802,29.2487346831583
4.9148034,67327.996,29.2444753654528
4.9156367,67337.802,29.2487346831583
4.91647,67308.384,29.235956730042
4.9173033,67278.966,29.2231787769257
4.9181366,67259.354,29.2146601415149
4.9189699,67288.772,29.2274380946311
4.9198032,67288.772,29.2274380946311
4.9206365,67269.16,29.2189194592203
4.9214698,67288.772,29.2274380946311
4.9223031,67318.19,29.2402160477474
4.9231364,67308.384,29.235956730042
4.9239697,67288.772,29.2274380946311
4.924803,67308.384,29.235956730042
4.9256363,67337.802,29.2487346831583
4.9264696,67347.608,29.2529940008637
4.9273029,67327.996,29.2444753654528
4.9281362,67318.19,29.2402160477474
4.9289695,67318.19,29.2402160477474
4.9298028,67318.19,29.2402160477474
4.9306361,67318.19,29.2402160477474
4.9314694,67357.414,29.2572533185691
4.9323027,67367.22,29.2615126362746
4.933136,67337.802,29.2487346831583
4.9339693,67327.996,29.2444753654528
4.9348026,67308.384,29.235956730042
4.9356359,67298.578,29.2316974123366
4.9364692,67298.578,29.2316974123366
4.9373025,67278.966,29.2231787769257
4.9381358,67278.966,29.2231787769257
4.9389691,67318.19,29.2402160477474
4.9398024,67347.608,29.2529940008637
4.9406357,67347.608,29.2529940008637
4.941469,67357.414,29.2572533185691
4.9423023,67367.22,29.2615126362746
4.9431356,67357.414,29.2572533185691
4.9439689,67318.19,29.2402160477474
4.9448022,67318.19,29.2402160477474
4.9456355,67337.802,29.2487346831583
4.9464688,67327.996,29.2444753654528
4.9473021,67318.19,29.2402160477474
4.9481354,67337.802,29.2487346831583
4.9489687,67347.608,29.2529940008637
4.949802,67357.414,29.2572533185691
4.9506353,67386.832,29.2700312716854
4.9514686,67406.444,29.2785499070963
4.9523019,67357.414,29.2572533185691
4.9531352,67318.19,29.2402160477474
4.9539685,67337.802,29.2487346831583
4.9548018,67337.802,29.2487346831583
4.9556351,67308.384,29.235956730042
4.9564684,67278.966,29.2231787769257
4.9573017,67327.996,29.2444753654528
4.958135,67406.444,29.2785499070963
4.9589683,67416.25,29.2828092248017
4.9598016,67377.026,29.26577195398
4.9606349,67406.444,29.2785499070963
4.9614682,67435.862,29.2913278602125
4.9623015,67406.444,29.2785499070963
4.9631348,67357.414,29.2572533185691
4.9639681,67347.608,29.2529940008637
4.9648014,67347.608,29.2529940008637
4.9656347,67308.384,29.235956730042
4.966468,67318.19,29.2402160477474
4.9673013,67357.414,29.2572533185691
4.9681346,67347.608,29.2529940008637
4.9689679,67347.608,29.2529940008637
4.9698012,67406.444,29.2785499070963
4.9706345,67435.862,29.2913278602125
4.9714678,67406.444,29.2785499070963
4.9723011,67396.638,29.2742905893908
4.9731344,67426.056,29.2870685425071
4.9739677,67435.862,29.2913278602125
4.974801,67406.444,29.2785499070963
4.9756343,67367.22,29.2615126362746
4.9764676,67347.608,29.2529940008637
4.9773009,67337.802,29.2487346831583
4.9781342,67337.802,29.2487346831583
4.9789675,67298.578,29.2316974123366
4.9798008,67288.772,29.2274380946311
4.9806341,67337.802,29.2487346831583
4.9814674,67357.414,29.2572533185691
4.9823007,67386.832,29.2700312716854
4.983134,67435.862,29.2913278602125
4.9839673,67484.892,29.3126244487397
4.9848006,67465.28,29.3041058133288
4.9856339,67426.056,29.2870685425071
4.9864672,67435.862,29.2913278602125
4.9873005,67406.444,29.2785499070963
4.9881338,67327.996,29.2444753654528
4.9889671,67288.772,29.2274380946311
4.9898004,67318.19,29.2402160477474
4.9906337,67347.608,29.2529940008637
4.991467,67377.026,29.26577195398
4.9923003,67435.862,29.2913278602125
4.9931336,67465.28,29.3041058133288
4.9939669,67465.28,29.3041058133288
4.9948002,67435.862,29.2913278602125
4.9956335,67386.832,29.2700312716854
4.9964668,67337.802,29.2487346831583
4.9973001,67298.578,29.2316974123366
4.9981334,67288.772,29.2274380946311
4.9989667,67318.19,29.2402160477474
4.9998,67377.026,29.26577195398
5.0006333,67445.668,29.295587177918
5.0014666,67484.892,29.3126244487397
5.0022999,67514.31,29.3254024018559
5.0031332,67504.504,29.3211430841505
5.0039665,67455.474,29.2998464956234
5.0047998,67396.638,29.2742905893908
5.0056331,67386.832,29.2700312716854
5.0064664,67367.22,29.2615126362746
5.0072997,67337.802,29.2487346831583
5.008133,67327.996,29.2444753654528
5.0089663,67357.414,29.2572533185691
5.0097996,67337.802,29.2487346831583
5.0106329,67327.996,29.2444753654528
5.0114662,67386.832,29.2700312716854
5.0122995,67455.474,29.2998464956234
5.0131328,67484.892,29.3126244487397
5.0139661,67484.892,29.3126244487397
5.0147994,67524.116,29.3296617195614
5.0156327,67533.922,29.3339210372668
5.016466,67484.892,29.3126244487397
5.0172993,67416.25,29.2828092248017
5.0181326,67377.026,29.26577195398
5.0189659,67367.22,29.2615126362746
5.0197992,67347.608,29.2529940008637
5.0206325,67337.802,29.2487346831583
5.0214658,67357.414,29.2572533185691
5.0222991,67396.638,29.2742905893908
5.0231324,67426.056,29.2870685425071
5.0239657,67465.28,29.3041058133288
5.024799,67494.698,29.3168837664451
5.0256323,67484.892,29.3126244487397
5.0264656,67494.698,29.3168837664451
5.0272989,67504.504,29.3211430841505
5.0281322,67445.668,29.295587177918
5.0289655,67386.832,29.2700312716854
5.0297988,67357.414,29.2572533185691
5.0306321,67377.026,29.26577195398
5.0314654,67406.444,29.2785499070963
5.0322987,67435.862,29.2913278602125
5.033132,67435.862,29.2913278602125
5.0339653,67445.668,29.295587177918
5.0347986,67475.086,29.3083651310342
5.0356319,67465.28,29.3041058133288
5.0364652,67435.862,29.2913278602125
5.0372985,67455.474,29.2998464956234
5.0381318,67475.086,29.3083651310342
5.0389651,67494.698,29.3168837664451
5.0397984,67494.698,29.3168837664451
5.0406317,67475.086,29.3083651310342
5.041465,67445.668,29.295587177918
5.0422983,67416.25,29.2828092248017
5.0431316,67396.638,29.2742905893908
5.0439649,67416.25,29.2828092248017
5.0447982,67445.668,29.295587177918
5.0456315,67484.892,29.3126244487397
5.0464648,67504.504,29.3211430841505
5.0472981,67543.728,29.3381803549722
5.0481314,67524.116,29.3296617195614
5.0489647,67484.892,29.3126244487397
5.049798,67445.668,29.295587177918
5.0506313,67475.086,29.3083651310342
5.0514646,67475.086,29.3083651310342
5.0522979,67445.668,29.295587177918
5.0531312,67435.862,29.2913278602125
5.0539645,67475.086,29.3083651310342
5.0547978,67504.504,29.3211430841505
5.0556311,67494.698,29.3168837664451
5.0564644,67494.698,29.3168837664451
5.0572977,67524.116,29.3296617195614
5.058131,67494.698,29.3168837664451
5.0589643,67484.892,29.3126244487397
5.0597976,67494.698,29.3168837664451
5.0606309,67475.086,29.3083651310342
5.0614642,67426.056,29.2870685425071
5.0622975,67406.444,29.2785499070963
5.0631308,67416.25,29.2828092248017
5.0639641,67426.056,29.2870685425071
5.0647974,67435.862,29.2913278602125
5.0656307,67475.086,29.3083651310342
5.066464,67524.116,29.3296617195614
5.0672973,67543.728,29.3381803549722
5.0681306,67553.534,29.3424396726776
5.0689639,67543.728,29.3381803549722
5.0697972,67533.922,29.3339210372668
5.0706305,67504.504,29.3211430841505
5.0714638,67455.474,29.2998464956234
5.0722971,67445.668,29.295587177918
5.0731304,67465.28,29.3041058133288
5.0739637,67475.086,29.3083651310342
5.074797,67465.28,29.3041058133288
5.0756303,67494.698,29.3168837664451
5.0764636,67504.504,29.3211430841505
5.0772969,67475.086,29.3083651310342
5.0781302,67455.474,29.2998464956234
5.0789635,67494.698,29.3168837664451
5.0797968,67524.116,29.3296617195614
5.0806301,67524.116,29.3296617195614
5.0814634,67533.922,29.3339210372668
5.0822967,67514.31,29.3254024018559
5.08313,67524.116,29.3296617195614
5.0839633,67533.922,29.3339210372668
5.0847966,67543.728,29.3381803549722
5.0856299,67533.922,29.3339210372668
5.0864632,67533.922,29.3339210372668
5.0872965,67543.728,29.3381803549722
5.0881298,67553.534,29.3424396726776
5.0889631,67533.922,29.3339210372668
5.0897964,67504.504,29.3211430841505
5.0906297,67475.086,29.3083651310342
5.091463,67504.504,29.3211430841505
5.0922963,67504.504,29.3211430841505
5.0931296,67504.504,29.3211430841505
5.0939629,67514.31,29.3254024018559
5.0947962,67533.922,29.3339210372668
5.0956295,67524.116,29.3296617195614
5.0964628,67514.31,29.3254024018559
5.0972961,67504.504,29.3211430841505
5.0981294,67543.728,29.3381803549722
5.0989627,67553.534,29.3424396726776
5.099796,67553.534,29.3424396726776
5.1006293,67543.728,29.3381803549722
5.1014626,67504.504,29.3211430841505
5.1022959,67484.892,29.3126244487397
5.1031292,67514.31,29.3254024018559
5.1039625,67514.31,29.3254024018559
5.1047958,67533.922,29.3339210372668
5.1056291,67563.34,29.3466989903831
5.1064624,67573.146,29.3509583080885
5.1072957,67592.758,29.3594769434993
5.108129,67582.952,29.3552176257939
5.1089623,67563.34,29.3466989903831
5.1097956,67563.34,29.3466989903831
5.1106289,67533.922,29.3339210372668
5.1114622,67514.31,29.3254024018559
5.1122955,67504.504,29.3211430841505
5.1131288,67484.892,29.3126244487397
5.1139621,67475.086,29.3083651310342
5.1147954,67465.28,29.3041058133288
5.1156287,67475.086,29.3083651310342
5.116462,67553.534,29.3424396726776
5.1172953,67573.146,29.3509583080885
5.1181286,67582.952,29.3552176257939
5.1189619,67612.37,29.3679955789102
5.1197952,67612.37,29.3679955789102
5.1206285,67582.952,29.3552176257939
5.1214618,67543.728,29.3381803549722
5.1222951,67533.922,29.3339210372668
5.1231284,67533.922,29.3339210372668
5.1239617,67553.534,29.3424396726776
5.124795,67553.534,29.3424396726776
5.1256283,67582.952,29.3552176257939
5.1264616,67592.758,29.3594769434993
5.1272949,67592.758,29.3594769434993
5.1281282,67592.758,29.3594769434993
5.1289615,67602.564,29.3637362612048
5.1297948,67602.564,29.3637362612048
5.1306281,67573.146,29.3509583080885
5.1314614,67573.146,29.3509583080885
5.1322947,67563.34,29.3466989903831
5.133128,67543.728,29.3381803549722
5.1339613,67504.504,29.3211430841505
5.1347946,67524.116,29.3296617195614
5.1356279,67563.34,29.3466989903831
5.1364612,67592.758,29.3594769434993
5.1372945,67612.37,29.3679955789102
5.1381278,67612.37,29.3679955789102
5.1389611,67631.982,29.376514214321
5.1397944,67622.176,29.3722548966156
5.1406277,67612.37,29.3679955789102
5.141461,67602.564,29.3637362612048
5.1422943,67622.176,29.3722548966156
5.1431276,67602.564,29.3637362612048
5.1439609,67563.34,29.3466989903831
5.1447942,67553.534,29.3424396726776
5.1456275,67563.34,29.3466989903831
5.1464608,67582.952,29.3552176257939
5.1472941,67592.758,29.3594769434993
5.1481274,67612.37,29.3679955789102
5.1489607,67651.594,29.3850328497319
5.149794,67651.594,29.3850328497319
5.1506273,67641.788,29.3807735320265
5.1514606,67641.788,29.3807735320265
5.1522939,67592.758,29.3594769434993
5.1531272,67573.146,29.3509583080885
5.1539605,67582.952,29.3552176257939
5.1547938,67582.952,29.3552176257939
5.1556271,67573.146,29.3509583080885
5.1564604,67582.952,29.3552176257939
5.1572937,67612.37,29.3679955789102
5.158127,67651.594,29.3850328497319
5.1589603,67661.4,29.3892921674373
5.1597936,67671.206,29.3935514851427
5.1606269,67681.012,29.3978108028482
5.1614602,67681.012,29.3978108028482
5.1622935,67641.788,29.3807735320265
5.1631268,67573.146,29.3509583080885
5.1639601,67543.728,29.3381803549722
5.1647934,67573.146,29.3509583080885
5.1656267,67612.37,29.3679955789102
5.16646,67592.758,29.3594769434993
5.1672933,67582.952,29.3552176257939
5.1681266,67622.176,29.3722548966156
5.1689599,67651.594,29.3850328497319
5.1697932,67651.594,29.3850328497319
5.1706265,67661.4,29.3892921674373
5.1714598,67681.012,29.3978108028482
5.1722931,67661.4,29.3892921674373
5.1731264,67622.176,29.3722548966156
5.1739597,67612.37,29.3679955789102
5.174793,67622.176,29.3722548966156
5.1756263,67622.176,29.3722548966156
5.1764596,67602.564,29.3637362612048
5.1772929,67612.37,29.3679955789102
5.1781262,67671.206,29.3935514851427
5.1789595,67690.818,29.4020701205536
5.1797928,67681.012,29.3978108028482
5.1806261,67661.4,29.3892921674373
5.1814594,67651.594,29.3850328497319
5.1822927,67631.982,29.376514214321
5.183126,67602.564,29.3637362612048
5.1839593,67622.176,29.3722548966156
5.1847926,67651.594,29.3850328497319
5.1856259,67641.788,29.3807735320265
5.1864592,67671.206,29.3935514851427
5.1872925,67710.43,29.4105887559645
5.1881258,67710.43,29.4105887559645
5.1889591,67690.818,29.4020701205536
5.1897924,67671.206,29.3935514851427
5.1906257,67681.012,29.3978108028482
5.191459,67700.624,29.406329438259
5.1922923,67651.594,29.3850328497319
5.1931256,67641.788,29.3807735320265
5.1939589,67700.624,29.406329438259
5.1947922,67710.43,29.4105887559645
5.1956255,67651.594,29.3850328497319
