Mach,alpha_deg,Reynolds,CA
2.0,16.0,10000000.0,0.317
2.0,16.0,30000000.0,0.317
2.0,20.0,100000.0,0.339
2.0,20.0,500000.0,0.321
2.0,20.0,1000000.0,0.316
2.0,20.0,5000000.0,0.307
2.0,20.0,7000000.0,0.306
2.0,20.0,10000000.0,0.306
2.0,20.0,30000000.0,0.306
3.0,0.0,100000.0,0.275
3.0,0.0,500000.0,0.255
3.0,0.0,1000000.0,0.25
3.0,0.0,5000000.0,0.24
3.0,0.0,7000000.0,0.239
3.0,0.0,10000000.0,0.238
3.0,0.0,30000000.0,0.237
3.0,2.0,100000.0,0.275
3.0,2.0,500000.0,0.256
3.0,2.0,1000000.0,0.25
3.0,2.0,5000000.0,0.241
3.0,2.0,7000000.0,0.239
3.0,2.0,10000000.0,0.238
3.0,2.0,30000000.0,0.237
3.0,4.0,100000.0,0.275
3.0,4.0,500000.0,0.256
3.0,4.0,1000000.0,0.251
3.0,4.0,5000000.0,0.241
3.0,4.0,7000000.0,0.24
3.0,4.0,10000000.0,0.238
3.0,4.0,30000000.0,0.238
3.0,8.0,100000.0,0.278
3.0,8.0,500000.0,0.259
3.0,8.0,1000000.0,0.253
3.0,8.0,5000000.0,0.244
3.0,8.0,7000000.0,0.242
3.0,8.0,10000000.0,0.241
3.0,8.0,30000000.0,0.241
3.0,12.0,100000.0,0.281
3.0,12.0,500000.0,0.263
3.0,12.0,1000000.0,0.257
3.0,12.0,5000000.0,0.248
3.0,12.0,7000000.0,0.247
3.0,12.0,10000000.0,0.245
3.0,12.0,30000000.0,0.245
3.0,16.0,100000.0,0.286
3.0,16.0,500000.0,0.268
3.0,16.0,1000000.0,0.263
3.0,16.0,5000000.0,0.254
3.0,16.0,7000000.0,0.252
3.0,16.0,10000000.0,0.251
3.0,16.0,30000000.0,0.251
3.0,20.0,100000.0,0.292
3.0,20.0,500000.0,0.274
3.0,20.0,1000000.0,0.269
3.0,20.0,5000000.0,0.26
3.0,20.0,7000000.0,0.259
3.0,20.0,10000000.0,0.258
3.0,20.0,30000000.0,0.257
5.0,0.0,100000.0,0.188
5.0,0.0,500000.0,0.169
5.0,0.0,1000000.0,0.164
5.0,0.0,5000000.0,0.156
5.0,0.0,7000000.0,0.154
5.0,0.0,10000000.0,0.153
5.0,0.0,30000000.0,0.15
5.0,2.0,100000.0,0.188
5.0,2.0,500000.0,0.17
5.0,2.0,1000000.0,0.165
5.0,2.0,5000000.0,0.156
5.0,2.0,7000000.0,0.155
5.0,2.0,10000000.0,0.154
5.0,2.0,30000000.0,0.151
5.0,4.0,100000.0,0.19
5.0,4.0,500000.0,0.171
5.0,4.0,1000000.0,0.166
5.0,4.0,5000000.0,0.158
5.0,4.0,7000000.0,0.157
5.0,4.0,10000000.0,0.156
5.0,4.0,30000000.0,0.153
5.0,8.0,100000.0,0.197
5.0,8.0,500000.0,0.178
5.0,8.0,1000000.0,0.173
5.0,8.0,5000000.0,0.165
5.0,8.0,7000000.0,0.164
5.0,8.0,10000000.0,0.163
5.0,8.0,30000000.0,0.16
5.0,12.0,100000.0,0.208
5.0,12.0,500000.0,0.19
5.0,12.0,1000000.0,0.185
5.0,12.0,5000000.0,0.177
5.0,12.0,7000000.0,0.176
5.0,12.0,10000000.0,0.174
5.0,12.0,30000000.0,0.172
5.0,16.0,100000.0,0.223
5.0,16.0,500000.0,0.205
5.0,16.0,1000000.0,0.2
5.0,16.0,5000000.0,0.193
5.0,16.0,7000000.0,0.191
5.0,16.0,10000000.0,0.19
5.0,16.0,30000000.0,0.187
5.0,20.0,100000.0,0.241
5.0,20.0,500000.0,0.224
5.0,20.0,1000000.0,0.219
5.0,20.0,5000000.0,0.212
5.0,20.0,7000000.0,0.211
5.0,20.0,10000000.0,0.209
5.0,20.0,30000000.0,0.207
7.0,0.0,100000.0,0.156
7.0,0.0,500000.0,0.137
7.0,0.0,1000000.0,0.132
7.0,0.0,5000000.0,0.125
7.0,0.0,7000000.0,0.124
7.0,0.0,10000000.0,0.122
7.0,0.0,30000000.0,0.12
7.0,2.0,100000.0,0.157
7.0,2.0,500000.0,0.138
7.0,2.0,1000000.0,0.133
7.0,2.0,5000000.0,0.125
7.0,2.0,7000000.0,0.124
7.0,2.0,10000000.0,0.123
7.0,2.0,30000000.0,0.121
7.0,4.0,100000.0,0.159
7.0,4.0,500000.0,0.14
7.0,4.0,1000000.0,0.135
7.0,4.0,5000000.0,0.128
7.0,4.0,7000000.0,0.127
7.0,4.0,10000000.0,0.126
7.0,4.0,30000000.0,0.123
7.0,8.0,100000.0,0.168
7.0,8.0,500000.0,0.149
7.0,8.0,1000000.0,0.144
7.0,8.0,5000000.0,0.137
7.0,8.0,7000000.0,0.136
7.0,8.0,10000000.0,0.135
7.0,8.0,30000000.0,0.132
7.0,12.0,100000.0,0.182
7.0,12.0,500000.0,0.164
7.0,12.0,1000000.0,0.159
7.0,12.0,5000000.0,0.151
7.0,12.0,7000000.0,0.15
7.0,12.0,10000000.0,0.149
7.0,12.0,30000000.0,0.147
7.0,16.0,100000.0,0.201
7.0,16.0,500000.0,0.183
7.0,16.0,1000000.0,0.178
7.0,16.0,5000000.0,0.171
7.0,16.0,7000000.0,0.17
7.0,16.0,10000000.0,0.169
7.0,16.0,30000000.0,0.166
7.0,20.0,100000.0,0.224
7.0,20.0,500000.0,0.207
7.0,20.0,1000000.0,0.202
7.0,20.0,5000000.0,0.195
7.0,20.0,7000000.0,0.194
7.0,20.0,10000000.0,0.193
7.0,20.0,30000000.0,0.191
9.0,0.0,100000.0,0.143
9.0,0.0,500000.0,0.123
9.0,0.0,1000000.0,0.118
9.0,0.0,5000000.0,0.11
9.0,0.0,7000000.0,0.109
9.0,0.0,10000000.0,0.108
9.0,0.0,30000000.0,0.106
9.0,2.0,100000.0,0.144
9.0,2.0,500000.0,0.123
9.0,2.0,1000000.0,0.118
9.0,2.0,5000000.0,0.111
9.0,2.0,7000000.0,0.11
9.0,2.0,10000000.0,0.109
9.0,2.0,30000000.0,0.106
9.0,4.0,100000.0,0.146
9.0,4.0,500000.0,0.126
9.0,4.0,1000000.0,0.121
9.0,4.0,5000000.0,0.113
9.0,4.0,7000000.0,0.112
9.0,4.0,10000000.0,0.111
9.0,4.0,30000000.0,0.109
9.0,8.0,100000.0,0.156
9.0,8.0,500000.0,0.136
9.0,8.0,1000000.0,0.131
9.0,8.0,5000000.0,0.123
9.0,8.0,7000000.0,0.122
9.0,8.0,10000000.0,0.121
9.0,8.0,30000000.0,0.119
9.0,12.0,100000.0,0.171
9.0,12.0,500000.0,0.152
9.0,12.0,1000000.0,0.147
9.0,12.0,5000000.0,0.14
9.0,12.0,7000000.0,0.139
9.0,12.0,10000000.0,0.138
9.0,12.0,30000000.0,0.135
9.0,16.0,100000.0,0.192
9.0,16.0,500000.0,0.173
9.0,16.0,1000000.0,0.169
9.0,16.0,5000000.0,0.162
9.0,16.0,7000000.0,0.161
9.0,16.0,10000000.0,0.16
9.0,16.0,30000000.0,0.157
9.0,20.0,100000.0,0.218
9.0,20.0,500000.0,0.2
9.0,20.0,1000000.0,0.195
9.0,20.0,5000000.0,0.188
9.0,20.0,7000000.0,0.187
9.0,20.0,10000000.0,0.186
9.0,20.0,30000000.0,0.184
11.0,0.0,100000.0,0.136
11.0,0.0,500000.0,0.114
11.0,0.0,1000000.0,0.109
11.0,0.0,5000000.0,0.102
11.0,0.0,7000000.0,0.101
11.0,0.0,10000000.0,0.1
11.0,0.0,30000000.0,0.098
11.0,2.0,100000.0,0.137
11.0,2.0,500000.0,0.115
11.0,2.0,1000000.0,0.11
11.0,2.0,5000000.0,0.103
11.0,2.0,7000000.0,0.102
11.0,2.0,10000000.0,0.101
11.0,2.0,30000000.0,0.099
11.0,4.0,100000.0,0.14
11.0,4.0,500000.0,0.118
11.0,4.0,1000000.0,0.113
11.0,4.0,5000000.0,0.106
11.0,4.0,7000000.0,0.105
11.0,4.0,10000000.0,0.104
11.0,4.0,30000000.0,0.101
11.0,8.0,100000.0,0.15
11.0,8.0,500000.0,0.128
11.0,8.0,1000000.0,0.123
11.0,8.0,5000000.0,0.116
11.0,8.0,7000000.0,0.115
11.0,8.0,10000000.0,0.114
11.0,8.0,30000000.0,0.112
11.0,12.0,100000.0,0.167
11.0,12.0,500000.0,0.145
11.0,12.0,1000000.0,0.14
11.0,12.0,5000000.0,0.133
11.0,12.0,7000000.0,0.132
11.0,12.0,10000000.0,0.131
11.0,12.0,30000000.0,0.129
11.0,16.0,100000.0,0.189
11.0,16.0,500000.0,0.168
11.0,16.0,1000000.0,0.164
11.0,16.0,5000000.0,0.157
11.0,16.0,7000000.0,0.156
11.0,16.0,10000000.0,0.155
11.0,16.0,30000000.0,0.153
11.0,20.0,100000.0,0.217
11.0,20.0,500000.0,0.197
11.0,20.0,1000000.0,0.192
11.0,20.0,5000000.0,0.185
11.0,20.0,7000000.0,0.184
11.0,20.0,10000000.0,0.183
11.0,20.0,30000000.0,0.181
13.0,0.0,100000.0,0.134
13.0,0.0,500000.0,0.11
13.0,0.0,1000000.0,0.104
13.0,0.0,5000000.0,0.097
13.0,0.0,7000000.0,0.096
13.0,0.0,10000000.0,0.095
13.0,0.0,30000000.0,0.093
13.0,2.0,100000.0,0.135
13.0,2.0,500000.0,0.111
13.0,2.0,1000000.0,0.105
13.0,2.0,5000000.0,0.098
13.0,2.0,7000000.0,0.097
13.0,2.0,10000000.0,0.096
13.0,2.0,30000000.0,0.094
13.0,4.0,100000.0,0.137
13.0,4.0,500000.0,0.113
13.0,4.0,1000000.0,0.108
13.0,4.0,5000000.0,0.101
13.0,4.0,7000000.0,0.1
13.0,4.0,10000000.0,0.099
13.0,4.0,30000000.0,0.096
13.0,8.0,100000.0,0.148
13.0,8.0,500000.0,0.124
13.0,8.0,1000000.0,0.119
13.0,8.0,5000000.0,0.112
13.0,8.0,7000000.0,0.111
13.0,8.0,10000000.0,0.11
13.0,8.0,30000000.0,0.108
13.0,12.0,100000.0,0.165
13.0,12.0,500000.0,0.142
13.0,12.0,1000000.0,0.137
13.0,12.0,5000000.0,0.129
13.0,12.0,7000000.0,0.128
13.0,12.0,10000000.0,0.128
13.0,12.0,30000000.0,0.125
13.0,16.0,100000.0,0.189
13.0,16.0,500000.0,0.166
13.0,16.0,1000000.0,0.161
13.0,16.0,5000000.0,0.154
13.0,16.0,7000000.0,0.153
13.0,16.0,10000000.0,0.152
13.0,16.0,30000000.0,0.15
13.0,20.0,100000.0,0.217
13.0,20.0,500000.0,0.195
13.0,20.0,1000000.0,0.19
13.0,20.0,5000000.0,0.183
13.0,20.0,7000000.0,0.182
13.0,20.0,10000000.0,0.182
13.0,20.0,30000000.0,0.18
15.0,0.0,100000.0,0.134
15.0,0.0,500000.0,0.107
15.0,0.0,1000000.0,0.101
15.0,0.0,5000000.0,0.093
15.0,0.0,7000000.0,0.092
15.0,0.0,10000000.0,0.092
15.0,0.0,30000000.0,0.089
15.0,2.0,100000.0,0.135
15.0,2.0,500000.0,0.108
15.0,2.0,1000000.0,0.102
15.0,2.0,5000000.0,0.094
15.0,2.0,7000000.0,0.093
15.0,2.0,10000000.0,0.092
15.0,2.0,30000000.0,0.09
15.0,4.0,100000.0,0.137
15.0,4.0,500000.0,0.111
15.0,4.0,1000000.0,0.105
15.0,4.0,5000000.0,0.097
15.0,4.0,7000000.0,0.096
15.0,4.0,10000000.0,0.095
15.0,4.0,30000000.0,0.093
15.0,8.0,100000.0,0.148
15.0,8.0,500000.0,0.122
15.0,8.0,1000000.0,0.116
15.0,8.0,5000000.0,0.109
15.0,8.0,7000000.0,0.108
15.0,8.0,10000000.0,0.107
15.0,8.0,30000000.0,0.105
15.0,12.0,100000.0,0.166
15.0,12.0,500000.0,0.14
15.0,12.0,1000000.0,0.134
15.0,12.0,5000000.0,0.127
15.0,12.0,7000000.0,0.126
15.0,12.0,10000000.0,0.125
15.0,12.0,30000000.0,0.123
15.0,16.0,100000.0,0.19
15.0,16.0,500000.0,0.165
15.0,16.0,1000000.0,0.159
15.0,16.0,5000000.0,0.152
15.0,16.0,7000000.0,0.151
15.0,16.0,10000000.0,0.15
15.0,16.0,30000000.0,0.148
15.0,20.0,100000.0,0.22
15.0,20.0,500000.0,0.195
15.0,20.0,1000000.0,0.189
15.0,20.0,5000000.0,0.182
15.0,20.0,7000000.0,0.181
15.0,20.0,10000000.0,0.181
15.0,20.0,30000000.0,0.179
