Mach,alpha_deg,Reynolds,CA
0.9,10.0,60000000.0,0.418
0.9,10.0,70000000.0,0.418
0.9,12.0,100000.0,0.635
0.9,12.0,500000.0,0.505
0.9,12.0,1000000.0,0.464
0.9,12.0,5000000.0,0.416
0.9,12.0,10000000.0,0.416
0.9,12.0,15000000.0,0.416
0.9,12.0,20000000.0,0.416
0.9,12.0,50000000.0,0.416
0.9,12.0,60000000.0,0.416
0.9,12.0,70000000.0,0.416
0.9,14.0,100000.0,0.629
0.9,14.0,500000.0,0.499
0.9,14.0,1000000.0,0.459
0.9,14.0,5000000.0,0.411
0.9,14.0,10000000.0,0.411
0.9,14.0,15000000.0,0.411
0.9,14.0,20000000.0,0.411
0.9,14.0,50000000.0,0.411
0.9,14.0,60000000.0,0.411
0.9,14.0,70000000.0,0.411
0.9,16.0,100000.0,0.618
0.9,16.0,500000.0,0.489
0.9,16.0,1000000.0,0.45
0.9,16.0,5000000.0,0.402
0.9,16.0,10000000.0,0.402
0.9,16.0,15000000.0,0.402
0.9,16.0,20000000.0,0.402
0.9,16.0,50000000.0,0.402
0.9,16.0,60000000.0,0.402
0.9,16.0,70000000.0,0.402
0.9,18.0,100000.0,0.602
0.9,18.0,500000.0,0.474
0.9,18.0,1000000.0,0.434
0.9,18.0,5000000.0,0.387
0.9,18.0,10000000.0,0.387
0.9,18.0,15000000.0,0.387
0.9,18.0,20000000.0,0.387
0.9,18.0,50000000.0,0.387
0.9,18.0,60000000.0,0.387
0.9,18.0,70000000.0,0.387
0.9,20.0,100000.0,0.577
0.9,20.0,500000.0,0.45
0.9,20.0,1000000.0,0.41
0.9,20.0,5000000.0,0.363
0.9,20.0,10000000.0,0.363
0.9,20.0,15000000.0,0.363
0.9,20.0,20000000.0,0.363
0.9,20.0,50000000.0,0.363
0.9,20.0,60000000.0,0.363
0.9,20.0,70000000.0,0.363
1.201,0.0,100000.0,0.907
1.201,0.0,500000.0,0.789
1.201,0.0,1000000.0,0.753
1.201,0.0,5000000.0,0.705
1.201,0.0,10000000.0,0.705
1.201,0.0,15000000.0,0.705
1.201,0.0,20000000.0,0.705
1.201,0.0,50000000.0,0.705
1.201,0.0,60000000.0,0.705
1.201,0.0,70000000.0,0.705
1.201,2.0,100000.0,0.905
1.201,2.0,500000.0,0.788
1.201,2.0,1000000.0,0.751
1.201,2.0,5000000.0,0.703
1.201,2.0,10000000.0,0.703
1.201,2.0,15000000.0,0.703
1.201,2.0,20000000.0,0.703
1.201,2.0,50000000.0,0.703
1.201,2.0,60000000.0,0.703
1.201,2.0,70000000.0,0.703
1.201,4.0,100000.0,0.9
1.201,4.0,500000.0,0.783
1.201,4.0,1000000.0,0.747
1.201,4.0,5000000.0,0.699
1.201,4.0,10000000.0,0.699
1.201,4.0,15000000.0,0.699
1.201,4.0,20000000.0,0.699
1.201,4.0,50000000.0,0.699
1.201,4.0,60000000.0,0.699
1.201,4.0,70000000.0,0.699
1.201,6.0,100000.0,0.892
1.201,6.0,500000.0,0.775
1.201,6.0,1000000.0,0.739
1.201,6.0,5000000.0,0.691
1.201,6.0,10000000.0,0.691
1.201,6.0,15000000.0,0.691
1.201,6.0,20000000.0,0.691
1.201,6.0,50000000.0,0.691
1.201,6.0,60000000.0,0.691
1.201,6.0,70000000.0,0.691
1.201,8.0,100000.0,0.88
1.201,8.0,500000.0,0.764
1.201,8.0,1000000.0,0.728
1.201,8.0,5000000.0,0.681
1.201,8.0,10000000.0,0.681
1.201,8.0,15000000.0,0.681
1.201,8.0,20000000.0,0.681
1.201,8.0,50000000.0,0.681
1.201,8.0,60000000.0,0.681
1.201,8.0,70000000.0,0.681
1.201,10.0,100000.0,0.865
1.201,10.0,500000.0,0.75
1.201,10.0,1000000.0,0.714
1.201,10.0,5000000.0,0.668
1.201,10.0,10000000.0,0.668
1.201,10.0,15000000.0,0.668
1.201,10.0,20000000.0,0.668
1.201,10.0,50000000.0,0.668
1.201,10.0,60000000.0,0.668
1.201,10.0,70000000.0,0.668
1.201,12.0,100000.0,0.847
1.201,12.0,500000.0,0.733
1.201,12.0,1000000.0,0.698
1.201,12.0,5000000.0,0.651
1.201,12.0,10000000.0,0.651
1.201,12.0,15000000.0,0.651
1.201,12.0,20000000.0,0.651
1.201,12.0,50000000.0,0.651
1.201,12.0,60000000.0,0.651
1.201,12.0,70000000.0,0.651
1.201,14.0,100000.0,0.825
1.201,14.0,500000.0,0.713
1.201,14.0,1000000.0,0.678
1.201,14.0,5000000.0,0.633
1.201,14.0,10000000.0,0.633
1.201,14.0,15000000.0,0.633
1.201,14.0,20000000.0,0.633
1.201,14.0,50000000.0,0.633
1.201,14.0,60000000.0,0.633
1.201,14.0,70000000.0,0.633
1.201,16.0,100000.0,0.801
1.201,16.0,500000.0,0.69
1.201,16.0,1000000.0,0.656
1.201,16.0,5000000.0,0.611
1.201,16.0,10000000.0,0.611
1.201,16.0,15000000.0,0.611
1.201,16.0,20000000.0,0.611
1.201,16.0,50000000.0,0.611
1.201,16.0,60000000.0,0.611
1.201,16.0,70000000.0,0.611
1.201,18.0,100000.0,0.775
1.201,18.0,500000.0,0.665
1.201,18.0,1000000.0,0.632
1.201,18.0,5000000.0,0.588
1.201,18.0,10000000.0,0.588
1.201,18.0,15000000.0,0.588
1.201,18.0,20000000.0,0.588
1.201,18.0,50000000.0,0.588
1.201,18.0,60000000.0,0.588
1.201,18.0,70000000.0,0.588
1.201,20.0,100000.0,0.745
1.201,20.0,500000.0,0.638
1.201,20.0,1000000.0,0.605
1.201,20.0,5000000.0,0.562
1.201,20.0,10000000.0,0.562
1.201,20.0,15000000.0,0.562
1.201,20.0,20000000.0,0.562
1.201,20.0,50000000.0,0.562
1.201,20.0,60000000.0,0.562
1.201,20.0,70000000.0,0.562
2.0,0.0,100000.0,0.77
2.0,0.0,500000.0,0.656
2.0,0.0,1000000.0,0.622
2.0,0.0,5000000.0,0.564
2.0,0.0,10000000.0,0.562
2.0,0.0,15000000.0,0.562
2.0,0.0,20000000.0,0.562
2.0,0.0,50000000.0,0.562
2.0,0.0,60000000.0,0.562
2.0,0.0,70000000.0,0.562
2.0,2.0,100000.0,0.769
2.0,2.0,500000.0,0.656
2.0,2.0,1000000.0,0.621
2.0,2.0,5000000.0,0.563
2.0,2.0,10000000.0,0.562
2.0,2.0,15000000.0,0.562
2.0,2.0,20000000.0,0.562
2.0,2.0,50000000.0,0.562
2.0,2.0,60000000.0,0.562
2.0,2.0,70000000.0,0.562
2.0,4.0,100000.0,0.767
2.0,4.0,500000.0,0.654
2.0,4.0,1000000.0,0.619
2.0,4.0,5000000.0,0.561
2.0,4.0,10000000.0,0.56
2.0,4.0,15000000.0,0.56
2.0,4.0,20000000.0,0.56
2.0,4.0,50000000.0,0.56
2.0,4.0,60000000.0,0.56
2.0,4.0,70000000.0,0.56
2.0,6.0,100000.0,0.763
2.0,6.0,500000.0,0.651
2.0,6.0,1000000.0,0.616
2.0,6.0,5000000.0,0.559
2.0,6.0,10000000.0,0.557
2.0,6.0,15000000.0,0.557
2.0,6.0,20000000.0,0.557
2.0,6.0,50000000.0,0.557
2.0,6.0,60000000.0,0.557
2.0,6.0,70000000.0,0.557
2.0,8.0,100000.0,0.758
2.0,8.0,500000.0,0.646
2.0,8.0,1000000.0,0.612
2.0,8.0,5000000.0,0.555
2.0,8.0,10000000.0,0.554
2.0,8.0,15000000.0,0.554
2.0,8.0,20000000.0,0.554
2.0,8.0,50000000.0,0.554
2.0,8.0,60000000.0,0.554
2.0,8.0,70000000.0,0.554
2.0,10.0,100000.0,0.752
2.0,10.0,500000.0,0.641
2.0,10.0,1000000.0,0.607
2.0,10.0,5000000.0,0.55
2.0,10.0,10000000.0,0.549
2.0,10.0,15000000.0,0.549
2.0,10.0,20000000.0,0.549
2.0,10.0,50000000.0,0.549
2.0,10.0,60000000.0,0.549
2.0,10.0,70000000.0,0.549
2.0,12.0,100000.0,0.744
2.0,12.0,500000.0,0.634
2.0,12.0,1000000.0,0.601
2.0,12.0,5000000.0,0.544
2.0,12.0,10000000.0,0.543
2.0,12.0,15000000.0,0.543
2.0,12.0,20000000.0,0.543
2.0,12.0,50000000.0,0.543
