Mach,alpha_deg,Reynolds,CA
11,12,1.00E+07,0.158
11,12,50000000,0.158
11,12,5.00E+08,0.158
11,16,3.00E+04,0.18
11,16,5.00E+04,0.18
11,16,1.00E+05,0.18
11,16,1.00E+06,0.18
11,16,1.00E+07,0.18
11,16,50000000,0.18
11,16,5.00E+08,0.18
