time_s,thrust_N,mass_flow_kg_s
8.43,90759.5,37.305374699944096
8.45,89670.0,36.85755154384926
8.47,88897.7,36.54010884219525
8.49,89003.4,36.583555292492846
8.5,90141.9,37.05151918713623
8.52,91166.8,37.47278945118543
8.54,91500.7,37.61003419815198
8.56,90650.5,37.260571832560586
8.57,89636.6,36.8438229587978
8.59,89169.2,36.65170497517345
8.61,89608.8,36.832396172437605
8.63,90828.5,37.3337361481043
8.64,91616.4,37.6575910032554
8.66,91570.8,37.63884778534083
8.68,90659.4,37.264230048337765
8.7,89424.1,36.75647791917398
8.71,89242.6,36.681874979448224
8.73,90039.5,37.009429153924565
8.75,91289.3,37.523141297556805
8.77,91799.0,37.7326460820098
8.78,91034.4,37.418368353556275
8.8,89576.5,36.81911972641478
8.82,88830.9,36.51265167209233
8.84,89477.5,36.7784272138371
8.85,90811.8,37.326871855578574
8.87,91616.4,37.6575910032554
8.89,91238.1,37.50209628095097
8.91,90022.8,37.00256486139884
8.92,88978.9,36.573484923218565
8.94,89409.6,36.75051790470553
8.96,90667.1,37.26739502153826
8.98,91890.2,37.77013251783894
8.99,91647.6,37.67041531024958
9.01,90277.6,37.107296701851304
9.03,89203.7,36.66588569925356
9.05,89677.8,36.86075762059781
9.06,91228.0,37.497944822597084
9.08,92552.4,38.04232021308079
9.1,92225.2,37.907829403834135
9.12,90597.0,37.23858143434941
9.13,89467.5,36.77431685903127
9.15,90065.1,37.019951662227484
9.17,91620.9,37.659440662918016
9.19,92436.6,37.99472230442932
9.2,91633.1,37.66445529578113
9.22,89872.5,36.94078622866726
9.24,88892.1,36.537807043503996
9.26,89777.9,36.90190227220413
9.27,91686.6,37.686445693992304
9.29,93023.1,38.235794613791064
9.31,92499.0,38.020370918417676
9.33,90579.2,37.23126500279504
9.34,89543.1,36.80539114136332
9.36,90275.4,37.10639242379402
9.38,92076.1,37.846544013679264
9.4,92741.6,38.12008812600704
9.41,91489.6,37.605471704317516
9.43,89946.0,36.970997336490086
9.45,90098.5,37.033680247278944
9.47,91854.6,37.755499654730194
9.48,92924.1,38.19510210121338
9.5,92139.5,37.872603663148205
9.52,90301.0,37.11691493209694
9.54,89527.5,36.79897898786623
9.55,90713.9,37.28663148202953
9.57,92740.5,38.119635986978395
9.59,93143.3,38.2852010785571
9.61,91350.5,37.54829666896846
9.62,89588.8,36.82417546282595
9.64,90120.7,37.04280523494788
9.66,92145.1,37.87490546183947
9.68,93187.8,38.30349215744303
9.69,91937.0,37.78936897833021
9.71,89850.3,36.931661240998324
9.73,89387.3,36.74135181348854
9.75,91125.7,37.455895892933476
9.76,93083.2,38.260497846174076
9.78,92949.7,38.20562460951629
9.8,91130.1,37.457704449048045
9.82,89875.9,36.942183749301236
9.83,90996.6,37.402831212390254
9.85,92181.8,37.88999046397685
9.87,91775.6,37.723027851764165
9.89,90188.6,37.07071454407944
9.9,89829.1,36.92294728880997
9.92,91131.2,37.45815658807668
9.94,92290.9,37.93483443490842
9.96,91554.1,37.6319834928151
9.97,90284.3,37.110050639571206
9.99,90207.5,37.078483114662454
10.01,91250.0,37.506987603169904
10.03,91468.0,37.59659333793693
10.04,90954.0,37.38532110091743
10.06,90905.0,37.365180362368875
10.08,91141.0,37.462184735786394
10.1,90706.0,37.28338430173292
10.11,89312.0,36.71040084180066
10.13,88422.0,36.34457926408207
10.15,89049.0,36.602298510407415
10.17,90584.0,37.233237973101836
10.18,91895.0,37.77210548814573
10.2,92801.0,38.14450363355365
10.22,93343.0,38.367284864029465
10.24,92966.0,38.21232448784979
10.25,91104.0,37.446976423004834
10.27,89261.0,36.689438032290944
10.29,88472.0,36.36513103811121
10.31,89450.0,36.76712373812107
10.32,91097.0,37.444099174640755
10.34,92744.0,38.12107461116043
10.36,93965.0,38.62294893295189
10.38,93840.0,38.571569497879054
10.39,92061.0,37.84033737792246
10.41,89756.0,36.89290059517938
10.43,88453.0,36.357321363980134
10.45,89146.0,36.64216895202394
10.46,91199.0,37.486024793660185
10.48,93065.0,38.25301700042748
10.5,93864.0,38.58143434941304
10.52,92945.0,38.20369274275755
10.53,91076.0,37.43546742954852
10.55,89380.0,36.738351254480285
10.57,88725.0,36.469123014698624
10.59,90235.0,37.08978659037848
10.6,91915.0,37.78032619775739
10.62,93251.0,38.32946959981585
10.64,93162.0,38.292887442044
10.66,91458.0,37.5924829831311
10.67,89683.0,36.86289500509684
10.69,88942.0,36.55831771398507
10.71,89824.0,36.920851007859
10.73,91822.0,37.7420998980632
10.74,93082.0,38.26000460359738
10.76,92618.0,38.06928414060702
10.78,91098.0,37.44451021012134
10.8,89602.0,36.82960113116964
10.81,89311.0,36.70998980632008
10.83,90496.0,37.19706685081056
10.85,92141.0,37.87322021636908
10.87,92845.0,38.16258919469929
10.88,91826.0,37.74374403998553
10.9,90031.0,37.00593535233961
10.92,89159.0,36.647512413271514
10.94,89992.0,36.98990496859689
10.95,91364.0,37.55384564795633
10.97,92271.0,37.926654828844825
10.99,91627.0,37.66194797934958
11.01,90343.0,37.13417842228141
11.02,89387.0,36.741228502844365
11.04,89875.0,36.94181381736871
11.06,90958.0,37.38696524283976
11.08,91875.0,37.763884778534084
11.09,91529.0,37.621666502252474
11.11,90179.0,37.06676860346585
11.13,89023.0,36.59161158791227
11.15,89562.0,36.813159711946334
11.16,90897.0,37.361892078524214
11.18,91889.0,37.769639275262236
11.2,91439.0,37.58467330900003
11.22,90001.0,36.99360428792213
11.23,89116.0,36.629837887606456
11.25,89951.0,36.973052513892995
11.27,91308.0,37.5308276610437
11.29,91416.0,37.57521949294663
11.3,90404.0,37.15925158659695
11.32,89264.0,36.6906711387327
11.34,89348.0,36.72519811910164
11.36,90307.0,37.11938114498043
11.37,91146.0,37.4642399131893
11.39,90641.0,37.25666699549505
11.41,89440.0,36.76301338331525
11.43,89075.0,36.61298543290257
11.44,89529.0,36.79959554108711
11.46,90398.0,37.156785373713454
11.48,90764.0,37.30722435960672
11.5,89730.0,36.88221367268422
11.51,88847.0,36.51926934332972
11.53,88820.0,36.50817138535398
11.55,90027.0,37.00429121041728
11.57,90426.0,37.16829436716977
11.58,90015.0,36.99935878465029
11.6,88981.0,36.57434809772779
11.62,88763.0,36.484742362960766
11.64,89675.0,36.85960672125218
11.65,90526.0,37.20939791522804
11.67,89989.0,36.98867186215514
11.69,88791.0,36.49625135641708
11.71,88521.0,36.385271776659756
11.72,89366.0,36.73259675775213
11.74,90175.0,37.06512446154352
11.76,89779.0,36.90235441123278
11.78,88829.0,36.511870704679225
11.79,88228.0,36.264838380849035
11.81,88903.0,36.542287330242345
11.83,89878.0,36.94304692381046
11.85,89645.0,36.8472756568347
11.86,88523.0,36.38609384762093
11.88,88112.0,36.21715826510144
11.9,88711.0,36.46336851797047
11.92,89672.0,36.85837361481043
11.93,89218.0,36.671763506625894
11.95,88203.0,36.25456249383446
11.97,88058.0,36.194962349149975
11.99,88670.0,36.44651606326658
12.0,89307.0,36.70834566439775
12.02,89063.0,36.608053007135574
12.04,88108.0,36.21551412317911
12.06,88031.0,36.18386439117425
12.07,88885.0,36.53488869159186
12.09,89254.0,36.686560783926865
12.11,89167.0,36.650800697116175
12.13,88075.0,36.201949952319886
12.14,88198.0,36.252507316431554
12.16,88898.0,36.54023215283943
12.18,89697.0,36.868649501825
12.2,89171.0,36.6524448390385
12.21,88675.0,36.448571240669494
12.23,88543.0,36.394314557232576
12.25,89140.0,36.63970273914044
12.27,89799.0,36.91057512084443
12.28,89390.0,36.74246160928611
12.3,88777.0,36.490496859688925
12.32,88862.0,36.52543487553846
12.34,89146.0,36.64216895202394
12.35,89713.0,36.87522606951432
12.37,88963.0,36.56694945907731
12.39,88188.0,36.24839696162572
12.41,88511.0,36.38116142185393
12.42,89126.0,36.63394824241228
12.44,88892.0,36.53776593995593
12.46,88124.0,36.222090690868434
12.48,87822.0,36.09795797573246
12.49,88267.0,36.28086876459176
12.51,88665.0,36.44446088586366
12.53,87391.0,35.920801683601326
12.55,87154.0,35.82338627470323
12.56,87404.0,35.9261451448489
12.58,87370.0,35.91216993850909
12.6,86910.0,35.72309361744106
12.62,86077.0,35.38070106211568
12.63,85632.0,35.19779027325639
12.65,85772.0,35.25533524053796
12.67,85370.0,35.09009897734372
12.69,84029.0,34.538900397882344
12.7,83165.0,34.183765742658906
12.72,83535.0,34.3358488704745
12.74,82518.0,33.917825786721906
12.76,81345.0,33.43568116799842
12.77,80493.0,33.085478938541975
12.79,79854.0,32.822827266449636
12.81,79379.0,32.627585413172866
12.83,78122.0,32.11091381408043
12.84,76689.0,31.521899970405443
12.86,76088.0,31.274867646575252
12.88,75648.0,31.09401203511887
12.9,74259.0,30.52308375258952
12.91,72616.0,29.847752457992172
12.93,72218.0,29.684160336720264
12.95,72028.0,29.606063595409555
12.97,70699.0,29.05979744171517
12.98,69239.0,28.45968564006445
13.0,69088.0,28.397619282496464
13.02,68705.0,28.240192693433297
13.04,67947.0,27.92862779915162
13.05,66758.0,27.43990661273881
13.07,66262.0,27.2360330143698
13.09,66363.0,27.27754759790865
13.11,65492.0,26.919535694321134
13.12,64402.0,26.47150702048601
13.14,64233.0,26.402042024267534
13.16,64025.0,26.316546644306335
13.18,63415.0,26.0658150011509
13.19,62493.0,25.686840288053663
13.21,61949.0,25.463236986616682
13.23,62031.0,25.496941896024463
13.25,61808.0,25.405280983854524
13.26,60543.0,24.88532110091743
13.28,59786.0,24.57416724211634
13.3,60162.0,24.728716582815427
13.32,59557.0,24.480040117062902
13.33,58301.0,23.963779553451054
13.35,57684.0,23.710170661931535
13.37,58040.0,23.856499293018974
13.39,57480.0,23.62631942389267
13.4,56484.0,23.216928085232315
13.42,56066.0,23.045115254348755
13.44,56578.0,23.255565420407088
13.46,56009.0,23.02168623195554
13.47,54750.0,22.50419256190194
13.49,54778.0,22.51570155535826
13.51,54952.0,22.587221728979646
13.53,54509.0,22.405133011081517
13.54,53590.0,22.02739140442603
13.56,53443.0,21.966969188780375
13.58,53820.0,22.121929564960045
13.6,52921.0,21.752408667916214
13.61,52406.0,21.540725395416132
13.63,51931.0,21.345483542139355
13.65,52219.0,21.463861760547168
13.67,51822.0,21.300680674755846
13.68,50595.0,20.79634014008089
13.7,50623.0,20.807849133537207
13.72,50731.0,20.852240965440135
13.74,49824.0,20.479431784551643
13.75,48981.0,20.13292887442044
13.77,48409.0,19.897816579527145
13.79,48504.0,19.9368649501825
13.81,47472.0,19.51267633422117
13.82,46094.0,18.94626944197823
13.84,45710.0,18.78843181743448
13.86,45428.0,18.672519811910163
13.88,43570.0,17.908815888987537
13.89,41466.0,17.04399723784157
13.91,40301.0,16.565140902962742
13.93,39349.0,16.17383512544803
13.95,37087.0,15.244072868369997
13.96,33978.0,13.966163559238433
13.98,32243.0,13.253017000427477
14.0,30566.0,12.563710499490316
14.02,28369.0,11.66066554865016
14.03,25854.0,10.626911314984708
14.05,23635.0,9.714823583571734
14.07,21839.0,8.976603860445234
14.09,19878.0,8.17056328302259
14.1,17983.0,7.391651047318404
14.12,16345.0,6.718374930123968
14.14,14981.0,6.157722534609187
14.16,13496.0,5.547334845943902
