Time (s),Thrust (N),mdot (kg/s)
16.45903614,8649.093496,3.69276062
16.46057241,8649.189655,3.692798059
16.46210868,8649.28488,3.692835164
16.46364495,8649.379155,3.692871931
16.46518123,8649.472469,3.692908355
16.4667175,8649.564806,3.692944431
16.46825378,8649.656154,3.692980154
16.46979006,8649.746502,3.69301552
16.47132634,8649.835836,3.693050524
16.47286262,8649.924145,3.693085163
16.4743989,8650.011418,3.693119433
16.47593519,8650.097645,3.693153329
16.47747147,8650.182814,3.693186848
16.47900776,8650.266916,3.693219986
16.48054405,8650.349941,3.69325274
16.48208034,8650.43188,3.693285107
16.48361663,8650.512726,3.693317084
16.48515293,8650.592468,3.693348668
16.48668922,8650.6711,3.693379855
16.48822552,8650.748614,3.693410644
16.48976182,8650.825003,3.693441031
16.49129812,8650.900261,3.693471015
16.49283443,8650.974381,3.693500593
16.49437073,8651.047358,3.693529764
16.49590704,8651.119186,3.693558524
16.49744335,8651.189861,3.693586874
16.49897966,8651.259378,3.69361481
16.50051598,8651.327733,3.693642332
16.50205229,8651.394922,3.693669438
16.50358861,8651.460943,3.693696127
16.50512493,8651.525792,3.693722399
16.50666126,8651.589467,3.693748251
16.50819758,8651.651966,3.693773685
16.50973391,8651.713288,3.693798698
16.51127024,8651.773431,3.693823291
16.51280657,8651.832396,3.693847464
16.51434291,8651.890181,3.693871216
16.51587925,8651.946787,3.693894547
16.51741559,8652.002214,3.693917458
16.51895194,8652.056464,3.693939949
16.52048828,8652.109538,3.693962021
16.52202463,8652.161437,3.693983674
16.52356099,8652.212165,3.694004908
16.52509734,8652.261723,3.694025726
16.5266337,8652.310115,3.694046128
16.52817006,8652.357345,3.694066115
16.52970643,8652.403416,3.694085689
16.53124279,8652.448333,3.694104851
16.53277917,8652.492101,3.694123604
16.53431554,8652.534724,3.694141948
16.53585192,8652.576209,3.694159886
16.5373883,8652.616561,3.69417742
16.53892468,8652.655788,3.694194553
16.54046107,8652.693895,3.694211287
16.54199746,8652.730891,3.694227624
16.54353386,8652.766783,3.694243567
16.54507025,8652.801579,3.69425912
16.54660666,8652.835288,3.694274284
16.54814306,8652.867919,3.694289065
16.54967947,8652.899481,3.694303464
16.55121588,8652.929985,3.694317485
16.5527523,8652.95944,3.694331133
16.55428872,8652.987857,3.69434441
16.55582514,8653.015248,3.694357321
16.55736157,8653.041623,3.69436987
16.558898,8653.066995,3.694382062
16.56043444,8653.091377,3.694393899
16.56197088,8653.114781,3.694405389
16.56350732,8653.137219,3.694416534
16.56504377,8653.158707,3.694427339
16.56658022,8653.179258,3.694437811
16.56811667,8653.198887,3.694447954
16.56965313,8653.217608,3.694457773
16.5711896,8653.235436,3.694467273
16.57272607,8653.252389,3.694476462
16.57426254,8653.26848,3.694485343
16.57579902,8653.283729,3.694493923
16.5773355,8653.29815,3.694502209
16.57887198,8653.311763,3.694510206
16.58040847,8653.324584,3.69451792
16.58194497,8653.336632,3.694525359
16.58348147,8653.347926,3.694532529
16.58501797,8653.358485,3.694539437
16.58655448,8653.368327,3.694546089
16.58809099,8653.377475,3.694552494
16.58962751,8653.385947,3.694558657
16.59116403,8653.393764,3.694564587
16.59270056,8653.400948,3.694570291
16.59423709,8653.407521,3.694575777
16.59577362,8653.413504,3.694581053
16.59731016,8653.41892,3.694586126
16.59884671,8653.423792,3.694591006
16.60038326,8653.428143,3.6945957
16.60191981,8653.431997,3.694600216
16.60345637,8653.435371,3.694604561
16.60499293,8653.438272,3.694608738
16.6065295,8653.440705,3.694612747
16.60806608,8653.442674,3.694616591
16.60960265,8653.444184,3.694620271
16.61113924,8653.445239,3.694623789
16.61267583,8653.445844,3.694627147
16.61421242,8653.446002,3.694630345
16.61574902,8653.445718,3.694633385
16.61728562,8653.444997,3.694636269
16.61882223,8653.443841,3.694638998
16.62035884,8653.442256,3.694641574
16.62189546,8653.440245,3.694643998
16.62343208,8653.437812,3.694646272
16.62496871,8653.434963,3.694648397
16.62650534,8653.431699,3.694650374
16.62804198,8653.428027,3.694652205
16.62957862,8653.423949,3.694653892
16.63111527,8653.41947,3.694655435
16.63265192,8653.414593,3.694656837
16.63418858,8653.409323,3.694658098
16.63572525,8653.403663,3.694659221
16.63726192,8653.397618,3.694660205
16.63879859,8653.391191,3.694661054
16.64033527,8653.384386,3.694661768
16.64187195,8653.377208,3.694662348
16.64340864,8653.369659,3.694662796
16.64494534,8653.361743,3.694663114
16.64648204,8653.353465,3.694663302
16.64801874,8653.344828,3.694663362
16.64955545,8653.335836,3.694663295
16.65109217,8653.326493,3.694663103
16.65262889,8653.316801,3.694662787
16.65416561,8653.306766,3.694662348
16.65570235,8653.296391,3.694661788
16.65723908,8653.285678,3.694661107
16.65877582,8653.274632,3.694660308
16.66031257,8653.263257,3.694659391
16.66184932,8653.251556,3.694658358
16.66338608,8653.239532,3.694657209
16.66492285,8653.22719,3.694655947
16.66645962,8653.214532,3.694654572
16.66799639,8653.201562,3.694653086
16.66953317,8653.188284,3.69465149
16.67106996,8653.1747,3.694649785
16.67260675,8653.160815,3.694647973
16.67414354,8653.146632,3.694646054
16.67568035,8653.132154,3.694644029
16.67721715,8653.117384,3.694641901
16.67875397,8653.102326,3.69463967
16.68029078,8653.086984,3.694637337
16.68182761,8653.07136,3.694634904
16.68336444,8653.055457,3.694632372
16.68490127,8653.03928,3.694629741
16.68643811,8653.022831,3.694627014
16.68797496,8653.006113,3.69462419
16.68951181,8652.98913,3.694621272
16.69104867,8652.971885,3.69461826
16.69258553,8652.95438,3.694615156
16.6941224,8652.93662,3.694611961
16.69565927,8652.918607,3.694608675
16.69719615,8652.900344,3.6946053
16.69873304,8652.881835,3.694601837
16.70026993,8652.863082,3.694598288
16.70180683,8652.844088,3.694594652
16.70334373,8652.824857,3.694590931
16.70488064,8652.805391,3.694587127
16.70641755,8652.785694,3.69458324
16.70795447,8652.765768,3.694579272
16.70949139,8652.745616,3.694575223
16.71102833,8652.725241,3.694571094
16.71256526,8652.704646,3.694566887
16.7141022,8652.683834,3.694562602
16.71563915,8652.662807,3.694558241
16.71717611,8652.641569,3.694553804
16.71871307,8652.620123,3.694549293
16.72025003,8652.59847,3.694544708
16.721787,8652.576614,3.694540051
16.72332398,8652.554558,3.694535322
16.72486096,8652.532304,3.694530523
16.72639795,8652.509855,3.694525654
16.72793494,8652.487213,3.694520716
16.72947194,8652.464382,3.694515711
16.73100895,8652.441363,3.694510638
16.73254596,8652.41816,3.6945055
16.73408298,8652.394775,3.694500297
16.73562,8652.371211,3.69449503
16.73715703,8652.34747,3.694489699
16.73869407,8652.323554,3.694484307
16.74023111,8652.299467,3.694478853
16.74176816,8652.27521,3.694473339
16.74330521,8652.250786,3.694467765
16.74484227,8652.226198,3.694462132
16.74637933,8652.201448,3.694456442
16.7479164,8652.176538,3.694450694
16.74945348,8652.151471,3.69444489
16.75099056,8652.126249,3.694439031
16.75252765,8652.100875,3.694433118
16.75406474,8652.07535,3.694427151
16.75560184,8652.049677,3.694421131
16.75713895,8652.023857,3.694415058
16.75867606,8651.997891,3.694408934
16.76021318,8651.971777,3.694402756
16.7617503,8651.945516,3.694396526
16.76328743,8651.919107,3.694390244
16.76482457,8651.892551,3.694383908
16.76636171,8651.865846,3.69437752
16.76789886,8651.838993,3.694371078
16.76943601,8651.811992,3.694364584
16.77097317,8651.784841,3.694358036
16.77251033,8651.757542,3.694351435
16.77404751,8651.730093,3.694344781
16.77558468,8651.702495,3.694338074
16.77712187,8651.674748,3.694331313
16.77865906,8651.646852,3.694324499
16.78019625,8651.618806,3.694317632
16.78173345,8651.59061,3.694310711
16.78327066,8651.562265,3.694303736
16.78480787,8651.533771,3.694296709
16.78634509,8651.505127,3.694289628
16.78788232,8651.476333,3.694282494
16.78941955,8651.44739,3.694275306
16.79095679,8651.418298,3.694268065
16.79249403,8651.389057,3.694260771
16.79403128,8651.359667,3.694253423
16.79556854,8651.330128,3.694246023
16.7971058,8651.300441,3.694238569
16.79864307,8651.270605,3.694231062
16.80018035,8651.240621,3.694223503
16.80171763,8651.210489,3.69421589
16.80325491,8651.180209,3.694208225
16.8047922,8651.149782,3.694200507
16.8063295,8651.119208,3.694192737
16.80786681,8651.088487,3.694184914
16.80940412,8651.05762,3.694177039
16.81094144,8651.026607,3.694169112
16.81247876,8650.995448,3.694161133
16.81401609,8650.964144,3.694153102
16.81555343,8650.932695,3.69414502
16.81709077,8650.901102,3.694136885
16.81862812,8650.869366,3.6941287
16.82016547,8650.837486,3.694120463
16.82170283,8650.805464,3.694112176
16.8232402,8650.773299,3.694103837
16.82477757,8650.740993,3.694095449
16.82631495,8650.708546,3.694087009
16.82785233,8650.675958,3.69407852
16.82938972,8650.643231,3.694069981
16.83092712,8650.610365,3.694061392
16.83246453,8650.577361,3.694052754
16.83400194,8650.544219,3.694044066
16.83553935,8650.51094,3.69403533
16.83707677,8650.477525,3.694026545
16.8386142,8650.443975,3.694017712
16.84015164,8650.41029,3.694008831
16.84168908,8650.376472,3.693999901
16.84322653,8650.34252,3.693990925
16.84476398,8650.308437,3.693981901
16.84630144,8650.274222,3.693972831
16.84783891,8650.239877,3.693963714
16.84937638,8650.205403,3.69395455
16.85091386,8650.170801,3.693945341
16.85245134,8650.136071,3.693936087
16.85398883,8650.101215,3.693926787
16.85552633,8650.066233,3.693917443
16.85706383,8650.031128,3.693908054
16.85860134,8649.995899,3.693898621
16.86013886,8649.960547,3.693889144
16.86167638,8649.925075,3.693879625
16.86321391,8649.889483,3.693870062
16.86475145,8649.853772,3.693860457
16.86628899,8649.817943,3.69385081
16.86782654,8649.781999,3.693841121
16.86936409,8649.745938,3.693831391
16.87090165,8649.709764,3.693821621
16.87243922,8649.673477,3.69381181
16.87397679,8649.637079,3.693801959
16.87551437,8649.600571,3.693792069
16.87705196,8649.563953,3.69378214
16.87858955,8649.527229,3.693772173
16.88012715,8649.490398,3.693762168
16.88166476,8649.453463,3.693752125
16.88320237,8649.416424,3.693742046
16.88473999,8649.379283,3.69373193
16.88627761,8649.342042,3.693721778
16.88781524,8649.304702,3.693711591
16.88935288,8649.267265,3.693701369
16.89089052,8649.229732,3.693691113
16.89242817,8649.192104,3.693680823
16.89396583,8649.154384,3.6936705
16.89550349,8649.116573,3.693660144
16.89704116,8649.078671,3.693649757
16.89857884,8649.040682,3.693639338
16.90011652,8649.002607,3.693628888
16.90165421,8648.964447,3.693618407
16.9031919,8648.926204,3.693607897
16.9047296,8648.88788,3.693597359
16.90626731,8648.849476,3.693586791
16.90780503,8648.810995,3.693576196
16.90934275,8648.772437,3.693565574
16.91088047,8648.733805,3.693554925
16.91241821,8648.695099,3.693544249
16.91395595,8648.656317,3.693533547
16.91549369,8648.617462,3.693522818
16.91703145,8648.578531,3.693512062
16.91856921,8648.539527,3.69350128
16.92010697,8648.500448,3.693490471
16.92164474,8648.461294,3.693479635
16.92318252,8648.422066,3.693468773
16.92472031,8648.382763,3.693457884
16.9262581,8648.343386,3.693446969
16.9277959,8648.303934,3.693436027
16.9293337,8648.264409,3.693425058
16.93087151,8648.224809,3.693414063
16.93240933,8648.185135,3.693403041
16.93394715,8648.145387,3.693391993
16.93548498,8648.105565,3.693380919
16.93702282,8648.065669,3.693369818
16.93856066,8648.025699,3.69335869
16.94009851,8647.985655,3.693347536
16.94163637,8647.945538,3.693336356
16.94317423,8647.905348,3.69332515
16.9447121,8647.865085,3.693313918
16.94624998,8647.824748,3.693302659
16.94778786,8647.784338,3.693291374
16.94932575,8647.743856,3.693280063
16.95086365,8647.703301,3.693268727
16.95240155,8647.662674,3.693257364
16.95393946,8647.621975,3.693245976
16.95547737,8647.581203,3.693234562
16.95701529,8647.54036,3.693223122
16.95855322,8647.499445,3.693211656
16.96009116,8647.458459,3.693200165
16.9616291,8647.417402,3.693188649
16.96316705,8647.376274,3.693177107
16.964705,8647.335076,3.693165541
16.96624296,8647.293807,3.693153948
16.96778093,8647.252468,3.693142331
16.9693189,8647.211059,3.693130689
16.97085688,8647.169581,3.693119022
16.97239487,8647.128034,3.693107331
16.97393286,8647.086418,3.693095615
16.97547086,8647.044734,3.693083874
16.97700887,8647.002981,3.693072109
16.97854688,8646.961161,3.693060319
16.9800849,8646.919273,3.693048506
16.98162293,8646.877318,3.693036668
16.98316096,8646.835296,3.693024807
16.984699,8646.793207,3.693012921
16.98623705,8646.751053,3.693001012
16.9877751,8646.708833,3.69298908
16.98931316,8646.666548,3.692977124
16.99085123,8646.624198,3.692965146
16.9923893,8646.581783,3.692953144
16.99392738,8646.539304,3.692941119
16.99546546,8646.496762,3.692929071
16.99700356,8646.454157,3.692917001
16.99854166,8646.411489,3.692904908
17.00007976,8646.368759,3.692892793
17.00161787,8646.325967,3.692880657
17.00315599,8646.283114,3.692868498
17.00469412,8646.2402,3.692856317
17.00623225,8646.197226,3.692844115
17.00777039,8646.154192,3.692831891
17.00930853,8646.111099,3.692819646
17.01084668,8646.067947,3.69280738
17.01238484,8646.024736,3.692795094
17.01392301,8645.981468,3.692782786
17.01546118,8645.938143,3.692770458
17.01699936,8645.894762,3.69275811
17.01853754,8645.851324,3.692745742
17.02007573,8645.807831,3.692733354
17.02161393,8645.764283,3.692720947
17.02315214,8645.72068,3.69270852
17.02469035,8645.677024,3.692696073
17.02622857,8645.633315,3.692683608
17.02776679,8645.589554,3.692671124
17.02930502,8645.54574,3.692658621
17.03084326,8645.501875,3.6926461
17.03238151,8645.45796,3.692633561
17.03391976,8645.413995,3.692621004
17.03545802,8645.369981,3.69260843
17.03699628,8645.325918,3.692595838
17.03853455,8645.281807,3.692583228
17.04007283,8645.237649,3.692570602
17.04161111,8645.193444,3.692557959
17.04314941,8645.149194,3.6925453
17.0446877,8645.104898,3.692532625
17.04622601,8645.060558,3.692519934
17.04776432,8645.016174,3.692507227
17.04930264,8644.971748,3.692494505
17.05084096,8644.927279,3.692481767
17.05237929,8644.882769,3.692469015
17.05391763,8644.838218,3.692456248
17.05545598,8644.793627,3.692443467
17.05699433,8644.748997,3.692430672
17.05853269,8644.704329,3.692417863
17.06007105,8644.659623,3.692405041
17.06160942,8644.614881,3.692392205
17.0631478,8644.570103,3.692379357
17.06468618,8644.525289,3.692366496
17.06622458,8644.48044,3.692353622
17.06776297,8644.435556,3.692340736
17.06930138,8644.390638,3.692327837
17.07083979,8644.345684,3.692314926
17.07237821,8644.300695,3.692302002
17.07391663,8644.255672,3.692289065
17.07545506,8644.210614,3.692276117
17.0769935,8644.165521,3.692263155
17.07853195,8644.120393,3.692250182
17.0800704,8644.075231,3.692237196
17.08160886,8644.030035,3.692224197
17.08314732,8643.984804,3.692211186
17.0846858,8643.939538,3.692198163
17.08622427,8643.894239,3.692185128
17.08776276,8643.848905,3.69217208
17.08930125,8643.803538,3.69215902
17.09083975,8643.758136,3.692145948
17.09237825,8643.712701,3.692132864
17.09391677,8643.667232,3.692119768
17.09545529,8643.621729,3.69210666
17.09699381,8643.576193,3.69209354
17.09853234,8643.530623,3.692080407
17.10007088,8643.48502,3.692067263
17.10160943,8643.439385,3.692054107
17.10314798,8643.393716,3.692040939
17.10468654,8643.348014,3.692027759
17.10622511,8643.302279,3.692014568
17.10776368,8643.256512,3.692001365
17.10930226,8643.210713,3.69198815
17.11084084,8643.164881,3.691974923
17.11237944,8643.119017,3.691961685
17.11391804,8643.073121,3.691948436
17.11545664,8643.027194,3.691935175
17.11699525,8642.981234,3.691921903
17.11853387,8642.935244,3.69190862
17.1200725,8642.889222,3.691895325
17.12161113,8642.843168,3.691882019
17.12314977,8642.797084,3.691868702
17.12468842,8642.750969,3.691855374
17.12622707,8642.704824,3.691842035
17.12776573,8642.658648,3.691828685
17.1293044,8642.612442,3.691815324
17.13084307,8642.566206,3.691801953
17.13238175,8642.51994,3.691788571
17.13392044,8642.473645,3.691775178
17.13545914,8642.42732,3.691761774
17.13699784,8642.380967,3.69174836
17.13853654,8642.334584,3.691734936
17.14007526,8642.288172,3.691721502
17.14161398,8642.241732,3.691708057
17.14315271,8642.195264,3.691694602
17.14469144,8642.148768,3.691681137
17.14623018,8642.102244,3.691667662
17.14776893,8642.055693,3.691654177
17.14930768,8642.009114,3.691640682
17.15084645,8641.962508,3.691627178
17.15238521,8641.915876,3.691613664
17.15392399,8641.869217,3.691600141
17.15546277,8641.822531,3.691586608
17.15700156,8641.77582,3.691573065
17.15854035,8641.729083,3.691559514
17.16007916,8641.68232,3.691545953
17.16161796,8641.635533,3.691532383
17.16315678,8641.58872,3.691518804
17.1646956,8641.541883,3.691505217
17.16623443,8641.495021,3.691491621
17.16777327,8641.448136,3.691478016
17.16931211,8641.401227,3.691464402
17.17085096,8641.354294,3.69145078
17.17238981,8641.307338,3.69143715
17.17392868,8641.260359,3.691423511
17.17546755,8641.213358,3.691409865
17.17700642,8641.166335,3.69139621
17.17854531,8641.119289,3.691382548
17.1800842,8641.072222,3.691368877
17.18162309,8641.025134,3.6913552
17.183162,8640.978025,3.691341514
17.18470091,8640.930896,3.691327821
17.18623982,8640.883746,3.691314121
17.18777875,8640.836576,3.691300414
17.18931768,8640.789387,3.6912867
17.19085662,8640.742178,3.691272978
17.19239556,8640.694951,3.69125925
17.19393451,8640.647705,3.691245516
17.19547347,8640.600441,3.691231774
17.19701243,8640.55316,3.691218027
17.19855141,8640.505861,3.691204273
17.20009038,8640.458545,3.691190513
17.20162937,8640.411212,3.691176747
17.20316836,8640.363863,3.691162975
17.20470736,8640.316498,3.691149197
17.20624636,8640.269118,3.691135414
17.20778538,8640.221722,3.691121625
17.20932439,8640.174312,3.691107831
17.21086342,8640.126887,3.691094032
17.21240245,8640.079449,3.691080227
17.21394149,8640.031997,3.691066418
17.21548054,8639.984532,3.691052604
17.21701959,8639.937054,3.691038786
17.21855865,8639.889564,3.691024963
17.22009772,8639.842062,3.691011136
17.22163679,8639.794548,3.690997304
17.22317587,8639.747022,3.690983468
17.22471496,8639.699484,3.690969627
17.22625405,8639.651934,3.690955783
17.22779315,8639.604374,3.690941934
17.22933226,8639.556801,3.690928081
17.23087137,8639.509218,3.690914225
17.23241049,8639.461623,3.690900364
17.23394962,8639.414018,3.690886499
17.23548876,8639.366402,3.69087263
17.2370279,8639.318775,3.690858757
17.23856705,8639.271138,3.690844881
17.2401062,8639.22349,3.690831001
17.24164536,8639.175832,3.690817117
17.24318453,8639.128164,3.690803229
17.24472371,8639.080486,3.690789338
17.24626289,8639.032799,3.690775443
17.24780208,8638.985101,3.690761545
17.24934127,8638.937394,3.690747643
17.25088047,8638.889678,3.690733738
17.25241968,8638.841952,3.690719829
17.2539589,8638.794217,3.690705917
17.25549812,8638.746473,3.690692002
17.25703735,8638.69872,3.690678083
17.25857659,8638.650959,3.690664162
17.26011583,8638.603189,3.690650237
17.26165508,8638.55541,3.690636309
17.26319434,8638.507623,3.690622378
17.2647336,8638.459828,3.690608444
17.26627287,8638.412024,3.690594507
17.26781215,8638.364213,3.690580567
17.26935144,8638.316394,3.690566625
17.27089073,8638.268568,3.690552679
17.27243002,8638.220733,3.690538731
17.27396933,8638.172892,3.69052478
17.27550864,8638.125043,3.690510826
17.27704796,8638.077187,3.69049687
17.27858728,8638.029324,3.690482911
17.28012662,8637.981454,3.69046895
17.28166595,8637.933578,3.690454986
17.2832053,8637.885694,3.69044102
17.28474465,8637.837805,3.690427051
17.28628401,8637.789909,3.69041308
17.28782338,8637.742007,3.690399107
17.28936275,8637.694098,3.690385131
17.29090213,8637.646184,3.690371154
17.29244152,8637.598264,3.690357174
17.29398091,8637.550339,3.690343192
17.29552031,8637.502407,3.690329208
17.29705972,8637.454471,3.690315222
17.29859913,8637.406529,3.690301234
17.30013855,8637.358582,3.690287245
17.30167798,8637.31063,3.690273253
17.30321741,8637.262674,3.69025926
17.30475685,8637.214712,3.690245264
17.3062963,8637.166746,3.690231267
17.30783575,8637.118775,3.690217269
17.30937522,8637.0708,3.690203269
17.31091468,8637.022821,3.690189267
17.31245416,8636.974838,3.690175264
17.31399364,8636.926851,3.690161259
17.31553313,8636.87886,3.690147253
17.31707263,8636.830865,3.690133245
17.31861213,8636.782867,3.690119236
17.32015164,8636.734866,3.690105226
17.32169115,8636.686861,3.690091215
17.32323068,8636.638853,3.690077202
17.3247702,8636.590842,3.690063188
17.32630974,8636.542828,3.690049173
17.32784928,8636.494812,3.690035158
17.32938883,8636.446792,3.690021141
17.33092839,8636.398771,3.690007123
17.33246795,8636.350747,3.689993104
17.33400753,8636.30272,3.689979084
17.3355471,8636.254692,3.689965064
17.33708669,8636.206662,3.689951043
17.33862628,8636.158629,3.689937021
17.34016588,8636.110596,3.689922998
17.34170548,8636.06256,3.689908975
17.34324509,8636.014523,3.689894951
17.34478471,8635.966485,3.689880927
17.34632433,8635.918446,3.689866902
17.34786397,8635.870405,3.689852876
17.3494036,8635.822364,3.689838851
17.35094325,8635.774322,3.689824825
17.3524829,8635.726279,3.689810798
17.35402256,8635.678236,3.689796772
17.35556223,8635.630192,3.689782745
17.3571019,8635.582149,3.689768718
17.35864158,8635.534105,3.689754691
17.36018127,8635.486061,3.689740663
17.36172096,8635.438017,3.689726636
17.36326066,8635.389973,3.689712609
17.36480037,8635.34193,3.689698582
17.36634008,8635.293887,3.689684555
17.3678798,8635.245845,3.689670528
17.36941953,8635.197804,3.689656501
17.37095926,8635.149763,3.689642475
17.372499,8635.101724,3.689628449
17.37403875,8635.053686,3.689614423
17.37557851,8635.005649,3.689600398
17.37711827,8634.957615,3.689586373
17.37865803,8634.909583,3.68957235
17.38019781,8634.861554,3.689558327
17.38173759,8634.813529,3.689544305
17.38327738,8634.765507,3.689530285
17.38481718,8634.717489,3.689516266
17.38635698,8634.669476,3.689502249
17.38789679,8634.621467,3.689488233
17.3894366,8634.573464,3.689474219
17.39097643,8634.525467,3.689460207
17.39251626,8634.477475,3.689446197
17.39405609,8634.42949,3.689432189
17.39559594,8634.381512,3.689418184
17.39713579,8634.33354,3.689404181
17.39867564,8634.285576,3.68939018
17.40021551,8634.237619,3.689376182
17.40175538,8634.18967,3.689362187
17.40329525,8634.141729,3.689348195
17.40483514,8634.093797,3.689334206
17.40637503,8634.045873,3.689320219
17.40791493,8633.997959,3.689306236
17.40945483,8633.950053,3.689292256
17.41099474,8633.902157,3.689278279
17.41253466,8633.85427,3.689264306
17.41407459,8633.806394,3.689250336
17.41561452,8633.758527,3.689236369
17.41715446,8633.710671,3.689222406
17.4186944,8633.662825,3.689208447
17.42023436,8633.614989,3.689194492
17.42177431,8633.567165,3.68918054
17.42331428,8633.519351,3.689166592
17.42485425,8633.471549,3.689152648
17.42639423,8633.423758,3.689138708
17.42793422,8633.375978,3.689124772
17.42947421,8633.32821,3.68911084
17.43101421,8633.280453,3.689096912
17.43255422,8633.232708,3.689082988
17.43409423,8633.184975,3.689069069
17.43563425,8633.137253,3.689055153
17.43717428,8633.089544,3.689041242
17.43871431,8633.041847,3.689027335
17.44025436,8632.994162,3.689013432
17.4417944,8632.946489,3.688999534
17.44333446,8632.898828,3.688985639
17.44487452,8632.85118,3.688971749
17.44641459,8632.803543,3.688957864
17.44795466,8632.755919,3.688943982
17.44949474,8632.708308,3.688930105
17.45103483,8632.660708,3.688916233
17.45257493,8632.613121,3.688902364
17.45411503,8632.565546,3.6888885
17.45565514,8632.517983,3.68887464
17.45719525,8632.470432,3.688860785
17.45873538,8632.422894,3.688846933
17.46027551,8632.375367,3.688833086
17.46181564,8632.327852,3.688819243
17.46335579,8632.28035,3.688805404
17.46489594,8632.232859,3.68879157
17.46643609,8632.185379,3.688777739
17.46797626,8632.137911,3.688763912
17.46951643,8632.090455,3.68875009
17.4710566,8632.04301,3.688736271
17.47259679,8631.995576,3.688722457
17.47413698,8631.948153,3.688708646
17.47567717,8631.900741,3.688694839
17.47721738,8631.85334,3.688681036
17.47875759,8631.80595,3.688667236
17.48029781,8631.758569,3.68865344
17.48183803,8631.711199,3.688639648
17.48337826,8631.663839,3.688625859
17.4849185,8631.616488,3.688612074
17.48645875,8631.569147,3.688598291
17.487999,8631.521816,3.688584513
17.48953926,8631.474493,3.688570737
17.49107952,8631.427179,3.688556964
17.49261979,8631.379874,3.688543195
17.49416007,8631.332577,3.688529428
17.49570036,8631.285288,3.688515664
17.49724065,8631.238006,3.688501902
17.49878095,8631.190733,3.688488144
17.50032126,8631.143466,3.688474387
17.50186157,8631.096206,3.688460633
17.50340189,8631.048952,3.688446882
17.50494222,8631.001705,3.688433132
17.50648255,8630.954463,3.688419384
17.50802289,8630.907227,3.688405639
17.50956324,8630.859996,3.688391895
17.51110359,8630.81277,3.688378152
17.51264395,8630.765548,3.688364411
17.51418432,8630.71833,3.688350672
17.51572469,8630.671115,3.688336933
17.51726507,8630.623904,3.688323196
17.51880546,8630.576695,3.68830946
17.52034585,8630.529489,3.688295724
17.52188626,8630.482284,3.688281989
17.52342666,8630.435081,3.688268254
17.52496708,8630.387879,3.68825452
17.5265075,8630.340677,3.688240786
17.52804793,8630.293475,3.688227051
17.52958836,8630.246269,3.688213315
17.53112881,8630.199058,3.688199577
17.53266925,8630.151838,3.688185836
17.53420971,8630.104606,3.688172091
17.53575017,8630.057361,3.688158341
17.53729064,8630.010099,3.688144584
17.53883112,8629.962818,3.688130821
17.5403716,8629.915515,3.68811705
17.54191209,8629.868188,3.68810327
17.54345259,8629.820833,3.68808948
17.54499309,8629.773449,3.68807568
17.5465336,8629.726032,3.688061868
17.54807412,8629.678581,3.688048043
17.54961464,8629.631093,3.688034206
17.55115517,8629.583565,3.688020354
17.55269571,8629.535995,3.688006487
17.55423625,8629.488381,3.687992604
17.5557768,8629.44072,3.687978704
17.55731736,8629.393009,3.687964787
17.55885792,8629.345248,3.687950851
17.56039849,8629.297432,3.687936896
17.56193907,8629.249561,3.687922921
17.56347966,8629.201631,3.687908925
17.56502025,8629.153641,3.687894908
17.56656085,8629.105588,3.687880868
17.56810145,8629.05747,3.687866804
17.56964206,8629.009285,3.687852717
17.57118268,8628.961031,3.687838605
17.57272331,8628.912706,3.687824467
17.57426394,8628.864308,3.687810304
17.57580458,8628.815834,3.687796113
17.57734523,8628.767282,3.687781894
17.57888588,8628.718652,3.687767648
17.58042654,8628.66994,3.687753372
17.58196721,8628.621144,3.687739066
17.58350788,8628.572264,3.68772473
17.58504856,8628.523296,3.687710362
17.58658925,8628.474239,3.687695963
17.58812994,8628.425092,3.687681531
17.58967064,8628.375852,3.687667066
17.59121135,8628.326517,3.687652567
17.59275207,8628.277086,3.687638034
17.59429279,8628.227557,3.687623466
17.59583352,8628.177928,3.687608862
17.59737425,8628.128198,3.687594222
17.598915,8628.078365,3.687579545
17.60045575,8628.028427,3.687564831
17.6019965,8627.978383,3.687550078
17.60353726,8627.928231,3.687535287
17.60507803,8627.87797,3.687520457
17.60661881,8627.827597,3.687505587
17.6081596,8627.777112,3.687490677
17.60970039,8627.726512,3.687475726
17.61124118,8627.675797,3.687460734
17.61278199,8627.624966,3.6874457
17.6143228,8627.574015,3.687430623
17.61586362,8627.522945,3.687415504
17.61740444,8627.471754,3.687400341
17.61894528,8627.42044,3.687385135
17.62048612,8627.369003,3.687369884
17.62202696,8627.31744,3.687354589
17.62356782,8627.265751,3.687339248
17.62510868,8627.213934,3.687323862
17.62664954,8627.161988,3.68730843
17.62819042,8627.109912,3.687292951
17.6297313,8627.057705,3.687277425
17.63127219,8627.005366,3.687261852
17.63281308,8626.952893,3.687246232
17.63435398,8626.900286,3.687230563
17.63589489,8626.847543,3.687214846
17.63743581,8626.794663,3.687199079
17.63897673,8626.741645,3.687183264
17.64051766,8626.688489,3.687167399
17.6420586,8626.635193,3.687151484
17.64359954,8626.581756,3.687135519
17.6451405,8626.528178,3.687119503
17.64668145,8626.474457,3.687103436
17.64822242,8626.420593,3.687087318
17.64976339,8626.366585,3.687071149
17.65130437,8626.312432,3.687054927
17.65284536,8626.258133,3.687038654
