Mach,alpha_deg,delta_deg,CNd,CMd
2.0,0.0,-4.0,1.0456479761137523,-1.2461832044095404
2.0,2.0,-4.0,1.0456479761137523,-1.2318592595312698
2.0,4.0,-4.0,1.0742958658702932,-1.2748310941660816
2.0,8.0,-4.0,1.131591645383376,-1.3464508185574346
2.0,12.0,-4.0,1.1459155902616474,-1.3750987083139758
2.0,16.0,-4.0,1.1315916453833785,-1.3607747634357055
2.0,20.0,-4.0,1.1172677005051064,-1.3321268736791636
3.0,0.0,-4.0,0.6589014644004467,-0.7878169683048819
3.0,2.0,-4.0,0.6589014644004468,-0.7878169683048819
3.0,4.0,-4.0,0.6732254092787171,-0.8021409131831524
3.0,8.0,-4.0,0.7018732990352583,-0.8307888029396937
3.0,12.0,-4.0,0.7305211887917986,-0.8594366926962348
3.0,16.0,-4.0,0.7448451336700692,-0.888084582452776
3.0,20.0,-4.0,0.7734930234266121,-0.9167324722093172
5.0,0.0,-4.0,0.38674651171330565,-0.4583662361046586
5.0,2.0,-4.0,0.37242256683503505,-0.4583662361046586
5.0,4.0,-4.0,0.3867465117133056,-0.4726901809829292
5.0,8.0,-4.0,0.429718346348117,-0.5156620156177408
5.0,12.0,-4.0,0.5013380707394708,-0.5872817400090938
5.0,16.0,-4.0,0.529985960496012,-0.6445775195221761
5.0,20.0,-4.0,0.5586338502525515,-0.6732254092787173
7.0,0.0,-4.0,0.272154952687141,-0.32945073220022336
7.0,2.0,-4.0,0.27215495268714107,-0.31512678732195276
7.0,4.0,-4.0,0.28647889756541145,-0.32945073220022336
7.0,8.0,-4.0,0.34377467707849424,-0.4153944014698468
7.0,12.0,-4.0,0.4297183463481178,-0.5156620156177409
7.0,16.0,-4.0,0.4870141258612002,-0.5729577951308232
7.0,20.0,-4.0,0.5299859604960135,-0.6445775195221761
9.0,0.0,-4.0,0.2148591731740587,-0.2578310078088704
9.0,2.0,-4.0,0.2148591731740587,-0.2435070629305999
9.0,4.0,-4.0,0.2148591731740589,-0.2578310078088704
9.0,8.0,-4.0,0.31512678732195304,-0.3724225668350351
9.0,12.0,-4.0,0.4010704565915766,-0.4870141258611998
9.0,16.0,-4.0,0.4583662361046574,-0.5299859604960114
