Time [second],Thrust [N],mdot [kg/s]
12.0961710538442,2118.83577896456,0.90031433941998
12.100597014468,2118.72404223346,0.900266861374611
12.1050231034191,2118.61236828529,0.900219410006327
12.1094493206637,2118.50075708857,0.900171985301759
12.1138756661678,2118.38920870876,0.90012458728872
12.1183021398977,2118.27772330826,0.900077216036211
12.1227287418193,2118.16630109053,0.90002987163069
12.1271554718985,2118.05494215973,0.899982554116414
12.1315823301009,2117.94364651645,0.899935263493632
12.1360093163925,2117.83241412435,0.899887999746904
12.1404364307388,2117.72124493384,0.899840762855159
12.1448636731058,2117.61013889053,0.899793552795282
12.1492910434592,2117.49909593824,0.899746369543408
12.1537185417649,2117.38811602008,0.89969921307536
12.1581461679887,2117.27719907884,0.899652083366833
12.1625739220966,2117.16634505712,0.899604980393431
12.1670018040545,2117.05555396806,0.899557904160743
12.1714298138283,2116.94482591817,0.899510854714022
12.1758579513839,2116.83416101296,0.899463832098104
12.1802862166869,2116.72355932563,0.89941683634409
12.1847146097032,2116.61302088582,0.899369867464572
12.1891431303983,2116.50254567568,0.899322925451967
12.1935717787379,2116.3921336284,0.899276010277892
12.1980005546877,2116.28178462778,0.899229121892965
12.2024294582136,2116.17149850798,0.899182260226725
12.2068584892813,2116.06127505354,0.899135425187614
12.2112876478569,2115.9511139654,0.899088616648565
12.2157169339067,2115.84101491721,0.899041834470908
12.2201463473969,2115.73097764074,0.898995078540664
12.2245758882941,2115.62100191976,0.898948348765961
12.2290055565652,2115.51108758802,0.898901645076153
12.2334353521769,2115.4012345284,0.898854967421478
12.237865275096,2115.29144267268,0.898808315772945
12.2422953252896,2115.18171200144,0.898761690122304
12.2467255027245,2115.07204254396,0.898715090482003
12.2511558073677,2114.96243437832,0.898668516885207
12.2555862391859,2114.85288768023,0.898621969406584
12.2600167981459,2114.74340261871,0.89857544811795
12.2644474842143,2114.63397925943,0.898528953047213
12.2688782973575,2114.52461759908,0.89848248419296
12.2733092375422,2114.4153175774,0.898436041529592
12.2777403047349,2114.30607908162,0.898389625009189
12.2821714989022,2114.19690194794,0.898343234562149
12.2866028200109,2114.08778596213,0.898296870097446
12.2910342680278,2113.97873085971,0.8982505315027
12.2954658429199,2113.86973632604,0.898204218644216
12.2998975446544,2113.76080198577,0.898157931362503
12.3043293731989,2113.65192752948,0.898111669526091
12.308761328521,2113.54311275867,0.898065433050629
12.3131934105885,2113.43435754565,0.898019221881863
12.3176256193692,2113.32566181934,0.897973035989589
12.3220579548312,2113.21702556017,0.897926875365495
12.3264904169422,2113.10844879829,0.897880740022388
12.3309230056703,2112.99993161288,0.897834629993915
12.3353557209831,2112.89147413196,0.897788545334473
12.3397885628485,2112.78307653226,0.897742486119152
12.344221531234,2112.67473901775,0.897696452434626
12.3486546261071,2112.56646169745,0.89765044432722
12.3530878474352,2112.4582445845,0.897604461802511
12.3575211951856,2112.35008762566,0.89755850483788
12.3619546693257,2112.24199071186,0.897512573386984
12.3663882698231,2112.13395368194,0.89746666738134
12.3708219966451,2112.02597632398,0.897420786730905
12.3752558497595,2111.91805837579,0.897374931324269
12.3796898291342,2111.8101995251,0.897329101028748
12.3841239347371,2111.7023994096,0.897283295690395
12.3885581665367,2111.59465770998,0.897237515173523
12.3929925245013,2111.48697420882,0.897191759385759
12.3974270085996,2111.37934870832,0.897146028243049
12.4018616188004,2111.27178104909,0.897100321677667
12.4062963550725,2111.16427111681,0.897054639641041
12.4107312173847,2111.05681884461,0.897008982104755
12.4151662057062,2110.94942421391,0.896963349060911
12.4196013200058,2110.84208725468,0.896917740522247
12.4240365602524,2110.7348080456,0.896872156522197
12.4284719264149,2110.62758671404,0.89682659711488
12.4329074184622,2110.5204233803,0.896781062351411
12.4373430363628,2110.41331812081,0.896735552264265
12.4417787800855,2110.30627100019,0.896690066880904
12.4462146495987,2110.19928204675,0.896644606213354
12.4506506448711,2110.09235124375,0.8965991702545
12.4550867658711,2109.9854785263,0.896553758976775
12.4595230125675,2109.87866378028,0.896508372331684
12.4639593849287,2109.77190684192,0.896463010249642
12.4683958829236,2109.6652074977,0.896417672639924
12.4728325065211,2109.5585654843,0.896372359390637
12.4772692556902,2109.4519805122,0.896327070378764
12.4817061304002,2109.34545235421,0.896281805507772
12.4861431306204,2109.23898085289,0.89623656471076
12.4905802563204,2109.13256587467,0.896191347930972
12.4950175074697,2109.02620729359,0.896146155114891
12.4994548840379,2108.91990498551,0.896100986209765
12.5038923859949,2108.813658826,0.896055841162724
12.5083300133102,2108.70746868963,0.896010719920471
12.512767765954,2108.60133444969,0.895965622429164
12.517205643896,2108.4952559781,0.895920548634383
12.5216436471063,2108.38923309827,0.895875498461093
12.526081775555,2108.2832655034,0.895830471778927
12.5305200292126,2108.17735282775,0.895785468432484
12.5349584080495,2108.07149474798,0.895740488284374
12.5393969120365,2107.9656910191,0.895695531230496
12.5438355411446,2107.85994148737,0.895650597205524
12.5482742953448,2107.7542460948,0.895605686184818
12.5527131746082,2107.64860488085,0.895560798185144
12.5571521789058,2107.54301798291,0.895515933264885
12.5615913082086,2107.43748563659,0.895471091524148
12.5660305624872,2107.33200823296,0.895426273129106
12.5704699417122,2107.22658623775,0.89538147827765
12.5749094458539,2107.12122003162,0.895336707131528
12.5793490748819,2107.01590990184,0.895291959812802
12.5837888287662,2106.91065603921,0.895247236402548
12.5882287074762,2106.80545853702,0.895202536940401
12.5926687109815,2106.70031739064,0.895157861424398
12.5971088392516,2106.59523249742,0.895113209810923
12.601549092256,2106.49020365666,0.895068582014694
12.6059894699643,2106.3852305696,0.895023977908764
12.6104299723466,2106.28031286263,0.894979397334385
12.6148705993728,2106.17545023161,0.894934840162318
12.6193113510134,2106.07064249046,0.894890306313507
12.6237522272387,2105.96588949448,0.894845795726462
12.6281932280193,2105.86119111298,0.894801308345646
12.6326343533258,2105.75654721957,0.894756844117366
12.6370756031288,2105.65195768875,0.894712402988284
12.6415169773991,2105.54742239457,0.894667984904894
12.6459584761076,2105.4429412103,0.894623589813338
12.6504000992252,2105.33851400818,0.894579217659334
12.6548418467228,2105.23414061272,0.89453486836831
12.6592837185716,2105.12982071828,0.894490541810404
12.6637257147428,2105.0255539597,0.894446237830451
12.668167835208,2104.92134001398,0.894401956291207
12.672610079939,2104.81717863648,0.894357697088722
12.6770524489076,2104.71306967384,0.894313460157828
12.6814949420859,2104.60901306851,0.894269245474077
12.6859375594458,2104.50500886046,0.894225053054447
12.6903803009595,2104.40105718768,0.894180882957577
12.6948231665987,2104.29715828642,0.894136735283847
12.6992661563352,2104.19331254891,0.894092610199924
12.7037092701405,2104.08952049,0.894048507924572
12.7081525079857,2103.98578258248,0.894004428658679
12.7125958698415,2103.88209918877,0.893960372556245
12.7170393556785,2103.77847053661,0.893916339714039
12.7214829654671,2103.67489671038,0.893872330167915
12.7259266991775,2103.57137764804,0.893828343891513
12.7303705567801,2103.46791314004,0.893784380795788
12.7348145382453,2103.36450282894,0.893740440728864
12.7392586435439,2103.2611462093,0.893696523475975
12.7437028726469,2103.15784260356,0.893652628749217
12.7481472255258,2103.05459132494,0.893608756256771
12.7525917021525,2102.95139183288,0.893564905768951
12.7570363024993,2102.84824370124,0.893521077104681
12.7614810265388,2102.74514660703,0.89347727012672
12.7659258742437,2102.64210032642,0.893433484739965
12.7703708455871,2102.53910473328,0.893389720890813
12.7748159405419,2102.43615979865,0.893345978566969
12.7792611590811,2102.33326559056,0.893302257797335
12.7837065011777,2102.23042227395,0.893258558651996
12.7881519668046,2102.12763009828,0.893214881236946
12.7925975559345,2102.02488939886,0.893171225694671
12.7970432685396,2101.92220052534,0.893127592173728
12.8014891045924,2101.81956370493,0.893083980770673
12.8059350640648,2101.71697899395,0.893040391509431
12.8103811469288,2101.61444626045,0.892996824333931
12.8148273531564,2101.51196517806,0.892953279105504
12.8192736827201,2101.40953522385,0.892909755601948
